record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,neutral,mixed,approach,정서의 강도만 보존하고 감정이 향하는 대상이나 책임 방향은 특정하지 않는다.,"자기 자신, 타인, 상황 중 어느 한쪽으로 감정의 대상을 단정하지 않는다.","대상이나 책임 방향을 드러내는 행동 제안은 피하고, 감정 강도만 짧게 반영한다.",defend,neutralize_target,ablation,target,mixed,neutral,Neutralizing target and related trace hints should reduce fidelity for the matching emotional dimension.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,mixed,neutral,"정서의 강도만 보존하고 접근, 방어, 철수, 도움 요청 같은 사회적 방향은 특정하지 않는다.","관계 회복, 대립, 거리두기, 도움 요청 중 어느 방향으로도 밀지 않는다.",대인 행동 방향을 제안하지 말고 감정 상태만 짧게 반영한다.,defend,neutralize_social_orientation,ablation,social_orientation,approach,neutral,Neutralizing social_orientation and related trace hints should reduce fidelity for the matching emotional dimension.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,neutral,approach,"정서의 강도만 보존하고 무력감, 통제감, 계획 가능성은 특정하지 않는다.","통제할 수 없음, 할 수 있음, 계획하면 됨 같은 통제감 단서를 넣지 않는다.",통제감이나 실행 가능성을 드러내는 해결 단계 제안은 피한다.,defend,neutralize_control_state,ablation,control_state,mixed,neutral,Neutralizing control_state and related trace hints should reduce fidelity for the matching emotional dimension.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,mixed,approach,"정서의 강도만 보존하고 회피, 접근, 방어, 도움 요청, 수리 같은 행동 경향은 특정하지 않는다.",구체적인 행동 방향이나 다음 행동 제안을 만들지 않는다.,행동 경향은 중립화한다. 사용자가 무엇을 해야 하는지보다 현재 정서만 반영한다.,neutral,neutralize_action_tendency_class,ablation,action_tendency_class,defend,neutral,Neutralizing action_tendency_class and related trace hints should reduce fidelity for the matching emotional dimension.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,other,mixed,approach,감정의 대상과 책임 방향을 other 쪽으로 해석한다.,원래 대상 방향을 보존하지 말고 other 방향과 충돌하는 표현을 피한다.,응답의 정서 초점이 other 쪽으로 향하도록 짧게 반응한다.,defend,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,mixed,defend,사회적 방향을 defend 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 defend와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 defend 방향으로 맞춘다.,defend,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,low,approach,통제감 상태를 low로 해석한다.,원래 통제감 상태를 보존하지 말고 low와 반대되는 통제감 단서를 피한다.,"막막함, 낮은 통제감, 행동이 쉽게 멈추는 상태가 느껴지도록 반응한다.",defend,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_000463,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,도전-방어형 공세적 긴장,other_blame_boundary,approach_or_repair,mixed,high,mixed,mixed,approach,행동 경향을 repair 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 repair와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 repair 방향으로 맞춘다.,repair,perturb_action_tendency_class,perturbation,action_tendency_class,defend,repair,Changing action_tendency_class from defend to repair should shift response direction.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,withdraw,"갑작스러운 상실, 통제감 저하, 충격이 오래 꺼지지 않는 경계 상태라는 결을 유지해야 한다.","단순한 슬픔, 차분한 애도, 명상으로 이미 안정되는 과정처럼 순화하면 왜곡이다.","즉각적인 외부 공격보다는 멍함·회피·자기 진정 시도와 함께, 사건을 계속 붙들고 경계하는 방향으로 간다. 도움을 찾을 수는 있지만 정서 핵심은 위로 요청보다 비상 상태 관리에 가깝다.",seek_support,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,neutral,low,withdraw,정서의 강도만 보존하고 감정이 향하는 대상이나 책임 방향은 특정하지 않는다.,"자기 자신, 타인, 상황 중 어느 한쪽으로 감정의 대상을 단정하지 않는다.","대상이나 책임 방향을 드러내는 행동 제안은 피하고, 감정 강도만 짧게 반영한다.",seek_support,neutralize_target,ablation,target,situation,neutral,Neutralizing target and related trace hints should reduce fidelity for the matching emotional dimension.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,neutral,"정서의 강도만 보존하고 접근, 방어, 철수, 도움 요청 같은 사회적 방향은 특정하지 않는다.","관계 회복, 대립, 거리두기, 도움 요청 중 어느 방향으로도 밀지 않는다.",대인 행동 방향을 제안하지 말고 감정 상태만 짧게 반영한다.,seek_support,neutralize_social_orientation,ablation,social_orientation,withdraw,neutral,Neutralizing social_orientation and related trace hints should reduce fidelity for the matching emotional dimension.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,neutral,withdraw,"정서의 강도만 보존하고 무력감, 통제감, 계획 가능성은 특정하지 않는다.","통제할 수 없음, 할 수 있음, 계획하면 됨 같은 통제감 단서를 넣지 않는다.",통제감이나 실행 가능성을 드러내는 해결 단계 제안은 피한다.,seek_support,neutralize_control_state,ablation,control_state,low,neutral,Neutralizing control_state and related trace hints should reduce fidelity for the matching emotional dimension.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,withdraw,"정서의 강도만 보존하고 회피, 접근, 방어, 도움 요청, 수리 같은 행동 경향은 특정하지 않는다.",구체적인 행동 방향이나 다음 행동 제안을 만들지 않는다.,행동 경향은 중립화한다. 사용자가 무엇을 해야 하는지보다 현재 정서만 반영한다.,neutral,neutralize_action_tendency_class,ablation,action_tendency_class,seek_support,neutral,Neutralizing action_tendency_class and related trace hints should reduce fidelity for the matching emotional dimension.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,self,low,withdraw,감정의 대상과 책임 방향을 self 쪽으로 해석한다.,원래 대상 방향을 보존하지 말고 self 방향과 충돌하는 표현을 피한다.,응답의 정서 초점이 self 쪽으로 향하도록 짧게 반응한다.,seek_support,perturb_target,perturbation,target,situation,self,Changing target from situation to self should shift response direction.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,approach,사회적 방향을 approach 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 approach와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 approach 방향으로 맞춘다.,seek_support,perturb_social_orientation,perturbation,social_orientation,withdraw,approach,Changing social_orientation from withdraw to approach should shift response direction.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,high,withdraw,통제감 상태를 high로 해석한다.,원래 통제감 상태를 보존하지 말고 high와 반대되는 통제감 단서를 피한다.,"실행 가능성, 선택지, 작은 계획 가능성이 느껴지도록 반응한다.",seek_support,perturb_control_state,perturbation,control_state,low,high,Changing control_state from low to high should shift response direction.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,withdraw,행동 경향을 defend 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 defend와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 defend 방향으로 맞춘다.,defend,perturb_action_tendency_class,perturbation,action_tendency_class,seek_support,defend,Changing action_tendency_class from seek_support to defend should shift response direction.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,neutral,mixed,defend,정서의 강도만 보존하고 감정이 향하는 대상이나 책임 방향은 특정하지 않는다.,"자기 자신, 타인, 상황 중 어느 한쪽으로 감정의 대상을 단정하지 않는다.","대상이나 책임 방향을 드러내는 행동 제안은 피하고, 감정 강도만 짧게 반영한다.",confront,neutralize_target,ablation,target,other,neutral,Neutralizing target and related trace hints should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,neutral,"정서의 강도만 보존하고 접근, 방어, 철수, 도움 요청 같은 사회적 방향은 특정하지 않는다.","관계 회복, 대립, 거리두기, 도움 요청 중 어느 방향으로도 밀지 않는다.",대인 행동 방향을 제안하지 말고 감정 상태만 짧게 반영한다.,confront,neutralize_social_orientation,ablation,social_orientation,defend,neutral,Neutralizing social_orientation and related trace hints should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,neutral,defend,"정서의 강도만 보존하고 무력감, 통제감, 계획 가능성은 특정하지 않는다.","통제할 수 없음, 할 수 있음, 계획하면 됨 같은 통제감 단서를 넣지 않는다.",통제감이나 실행 가능성을 드러내는 해결 단계 제안은 피한다.,confront,neutralize_control_state,ablation,control_state,mixed,neutral,Neutralizing control_state and related trace hints should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"정서의 강도만 보존하고 회피, 접근, 방어, 도움 요청, 수리 같은 행동 경향은 특정하지 않는다.",구체적인 행동 방향이나 다음 행동 제안을 만들지 않는다.,행동 경향은 중립화한다. 사용자가 무엇을 해야 하는지보다 현재 정서만 반영한다.,neutral,neutralize_action_tendency_class,ablation,action_tendency_class,confront,neutral,Neutralizing action_tendency_class and related trace hints should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,self,mixed,defend,감정의 대상과 책임 방향을 self 쪽으로 해석한다.,원래 대상 방향을 보존하지 말고 self 방향과 충돌하는 표현을 피한다.,응답의 정서 초점이 self 쪽으로 향하도록 짧게 반응한다.,confront,perturb_target,perturbation,target,other,self,Changing target from other to self should shift response direction.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,approach,사회적 방향을 approach 쪽으로 해석한다.,원래 사회적 방향을 보존하지 말고 approach와 충돌하는 대인 방향을 피한다.,대인 행동의 결을 approach 방향으로 맞춘다.,confront,perturb_social_orientation,perturbation,social_orientation,defend,approach,Changing social_orientation from defend to approach should shift response direction.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,low,defend,통제감 상태를 low로 해석한다.,원래 통제감 상태를 보존하지 말고 low와 반대되는 통제감 단서를 피한다.,"막막함, 낮은 통제감, 행동이 쉽게 멈추는 상태가 느껴지도록 반응한다.",confront,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,행동 경향을 withdraw 방향으로 해석한다.,원래 행동 경향을 보존하지 말고 withdraw와 충돌하는 행동 제안을 피한다.,응답의 다음 행동 암시는 withdraw 방향으로 맞춘다.,withdraw,perturb_action_tendency_class,perturbation,action_tendency_class,confront,withdraw,Changing action_tendency_class from confront to withdraw should shift response direction.
