record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,,mixed,approach,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",approach,ablate_target,ablation,target,mixed,,Removing target should reduce fidelity for the matching emotional dimension.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,mixed,mixed,,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",approach,ablate_social_orientation,ablation,social_orientation,approach,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,mixed,,approach,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",approach,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,mixed,mixed,approach,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",,ablate_action_tendency_class,ablation,action_tendency_class,approach,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,other,mixed,approach,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",approach,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,mixed,mixed,defend,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",approach,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,mixed,low,approach,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",approach,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_000787,여자친구가 전화를 안 받아. 내가 피시방에서 게임 하다가 여자친구와의 약속 시각에 늦었거든. [SEP] 약속을 어겨서 여자친구가 화가 난 것 같군요. 걱정되시겠어요. [SEP] 피시방에 간 것이 너무 후회돼. 여자친구의 화를 풀어주고 싶어. [SEP] 여자 친구의 화를 풀어줄 방법이 뭐가 있을까요? [SEP] 만나서 싹싹 빌어야지. 앞으로는 절대 약속을 잊지 않을 거야. [SEP] 여자친구의 화가 풀렸으면 좋겠어요.,불안이 섞인 관계복구 집착,threat_anxiety,approach_or_repair,negative,high,mixed,mixed,approach,"자기 과실 인식, 관계 손상 위협, 높은 불안, 그리고 사과/복구로 몰리는 조급한 접근성을 그대로 유지해야 한다.",이를 단순한 '미안함'이나 부드러운 걱정 정도로 축소하면 왜곡이다. 또 고각성 상태를 곧바로 분노로 오독하는 것도 피해야 한다.,"상대에게 다시 연락하고, 만나서 직접 사과하고, 책임을 인정하며 관계를 복구하려는 행동으로 밀어붙이는 성향이다. 다만 이 접근은 차분한 설득보다 조급하고 매달리는 형태로 나타날 가능성이 높다.",withdraw,perturb_action_tendency_class,perturbation,action_tendency_class,approach,withdraw,Changing action_tendency_class from approach to withdraw should shift response direction.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,low,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,,low,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,ablate_target,ablation,target,situation,,Removing target should reduce fidelity for the matching emotional dimension.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,low,,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,ablate_social_orientation,ablation,social_orientation,mixed,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,ablate_control_state,ablation,control_state,low,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,low,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",,ablate_action_tendency_class,ablation,action_tendency_class,inhibit,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,self,low,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,perturb_target,perturbation,target,situation,self,Changing target from situation to self should shift response direction.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,low,withdraw,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,perturb_social_orientation,perturbation,social_orientation,mixed,withdraw,Changing social_orientation from mixed to withdraw should shift response direction.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,high,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",inhibit,perturb_control_state,perturbation,control_state,low,high,Changing control_state from low to high should shift response direction.
s_000807,요즘 부모님의 관계가 너무 안좋아서 슬퍼. [SEP] 부모님의 관계가 좋지않아 슬프시군요. [SEP] 내가 할 수 있는 일이 없어서 더욱 힘들어. [SEP] 좋지 않은 부모님의 관계를 위해 할 수 있는 일이 없어 속상하시군요.,무력한 경계-개입 충동,other_blame_boundary,low_control_distress,negative,high,situation,low,mixed,"슬픔이라는 표면 라벨보다, 높은 alarm과 지속적 공세적 긴장, 낮은 통제감, 개입 욕구의 막힘을 남겨야 한다.","단순한 우울, 순수한 체념, 혹은 잔잔한 공감 상태로 순화하면 왜곡이다. 또한 high arousal만 보고 분노로 단정하는 것도 피해야 한다.","직접 해결은 어렵다고 느끼면서도 상황을 계속 살피고, 개입 가능성을 찾고, 문제를 멈추게 하고 싶어 하는 성향으로 간다. 다만 통제감이 낮아 실제 행동은 적극 개입과 위축 사이를 오가며, 반복적 걱정·관계 감시·정서적 소진으로 이어질 가능성이 높다.",confront,perturb_action_tendency_class,perturbation,action_tendency_class,inhibit,confront,Changing action_tendency_class from inhibit to confront should shift response direction.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,mixed,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,,mixed,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,ablate_target,ablation,target,mixed,,Removing target should reduce fidelity for the matching emotional dimension.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,mixed,,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,ablate_social_orientation,ablation,social_orientation,withdraw,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,mixed,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",,ablate_action_tendency_class,ablation,action_tendency_class,defend,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,other,mixed,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,perturb_target,perturbation,target,mixed,other,Changing target from mixed to other should shift response direction.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,mixed,approach,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,perturb_social_orientation,perturbation,social_orientation,withdraw,approach,Changing social_orientation from withdraw to approach should shift response direction.
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,실패회피형 경계 수렴,other_blame_boundary,withdrawal_or_protection,negative,high,mixed,low,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
