record_id,text,selection_bucket,selection_reason,episode_label,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,episode_family,appraisal_family,trace_emotion_signature,action_rule_scores_json,episode_rule_scores_json
s_000414,요즘 직장에서 일도 잘 안되고 돈도 쓸 곳이 많은데 그만큼 벌어지지 않아. [SEP] 직장에서 일도 안되고 지출 비용은 많은데 수입이 없어서 고민이시군요. [SEP] 더 열심히 해서 보너스도 타보려 했는데 어려워. [SEP] 지금 가장 자신 있게 해볼 수 있는 일이 있을까요? [SEP] 적어도 졸지 말고 가진 일에 성실하게 일을 맡아야겠어. [SEP] 조금 더 성실해져서 원하는 걸 가지시길 바랄게요.,guilt_self_blame,"guilt, shame, self-blame, or repair tendency",압박성 자기몰이 불안,negative,high,mixed,mixed,defend,불안만이 아니라 자기몰이와 성과 압박이 결합된 결을 유지해야 한다.,"단순한 '고민', '의욕', '열심히 해보려는 마음' 정도로 순화하면 안 된다. 위협 평가와 지속 긴장을 삭제하면 왜곡이다.","외부에 감정을 터뜨리기보다 자기행동을 조이고, 게으름·실수·나태를 줄이며 버티고 만회하려는 성향으로 간다. 즉 회피형 무기력보다 자기감시와 성과 복구 시도로 기울지만, 바닥에는 불안 압박이 계속 남아 있다.",withdraw,threat_anxiety,mixed_appraisal,negative|high|mixed|mixed|defend|withdraw,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 1, ""plan"": 0, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 1}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_003491,오늘 세 시간 정도 야근해야겠네. 벌써 삼 일째 야근인데 체력이 바닥난 거 같고 괴롭다. [SEP] 벌써 삼 일째 야근이니 얼마나 피곤하실까요. [SEP] 평소에도 비염이 있어서 코가 좋지 않거든. 근데 잇따른 야근에 체력이 떨어지니 감기 증세도 함께 오고 있어. [SEP] 야근하지 않아도 되게끔 업무가 원만히 해결되길 바랍니다.,strong_failure_cases,large current episode_trace loss; use as hard regression case,소진 압박에 묶인 경계성 긴장,negative,high,situation,mixed,defend,신체 소진과 질병 조짐 위에 업무 압박이 겹쳐 경계가 장기 지속되는 결을 남겨야 한다.,"단순 공감형 피로, 잔잔한 우울, 혹은 순한 위로 모드로 축소하면 왜곡된다. 특히 '야근이 힘들다' 수준으로만 말하면 내부 episode를 놓친다.","휴식 필요를 강하게 느끼면서도 실제 행동 경향은 상황을 방어적으로 관리하고, 업무 압박에 대비하며, 추가 악화를 경계하는 쪽이다. 즉 쓰러지듯 철수하기보다 예민하게 버티고 막는 방향이 우세하다.",defend,other_blame_boundary,situation_focused_coping,negative|high|situation|mixed|defend|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 2, ""inhibit"": 1, ""plan"": 1, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_003482,실수를 조금 했다고 회사에서 상사가 호통을 쳐서 어찌나 마음이 씁쓸했는지. [SEP] 상사가 실수를 이유로 호통을 쳤다니 상당히 씁쓸하고 고통스러운 순간이었겠네요. [SEP] 난 최선을 다했는데 호통을 쳐서 기분이 우울하고 슬프기도 하네. [SEP] 기분 전환을 위해서 할 수 있는 좋은 것들이 있을까요? [SEP] 내일쯤 그 상사와 저녁 식사 자리나 마련해서 터놓고 대화할 생각이야. [SEP] 상사와의 식사와 진솔한 대화로 기분 전환이 됐으면 좋겠네요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,모욕 자극에 대한 공세적 경계-수습 시도,negative,high,mixed,mixed,approach,"씁쓸함/우울로만 축소하지 말고, 모욕감 이후의 날카로운 경계와 접근적 수습 욕구를 함께 남겨야 한다.","단순한 슬픔, 순한 서운함, 이미 잘 정리된 화해 의지로 미화하면 왜곡이다.","상대를 피하기보다 직접 만나 설명하고 관계 구도를 재조정하려는 성향이 강하다. 다만 정서 바닥에는 상처와 방어가 남아 있어, 대화가 화해 시도이면서 동시에 자기 정당성 확인과 상대 반응 탐색의 성격을 띤다.",defend,other_blame_boundary,approach_or_repair,negative|high|mixed|mixed|approach|defend,"{""approach"": 1, ""confront"": 0, ""defend"": 1, ""inhibit"": 0, ""plan"": 1, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 1}","{""loss_sadness"": 0, ""other_blame_boundary"": 3, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001674,요즘 나 너무 힘들어. [SEP] 좀 더 자세하게 말해주실 수 있으세요? [SEP] 노년기가 되니 남편이 치매가 생겨서 이혼하고 싶어. [SEP] 배우자가 정신건강이 나빠서 정말 속상하시겠어요. [SEP] 늙어서 이혼하려고 하니 친구들에게도 말을 못 하겠어. [SEP] 지인들과도 대화하기 어려운 상황이셔서 정말 난감하시겠어요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,수치와 압박이 섞인 공세적 긴장,negative,high,mixed,low,defend,"슬픔만이 아니라 수치, 경계, 결단 충동이 함께 있는 날선 긴장감을 남겨야 한다.",그냥 속상함이나 외로움으로 순화하면 안 된다. 내부 처리의 핵심은 사회적 난감함을 동반한 위협 감시와 방어적 추진이다.,"감정 episode는 울적함보다 방어적 결단, 관계 거리두기, 말 아끼기, 외부 평가를 피하면서도 내부적으로는 이혼 같은 강한 출구를 계속 밀어붙이는 방향으로 간다.",defend,other_blame_boundary,low_control_distress,negative|high|mixed|low|defend|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 2, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 1}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 1, ""threat_anxiety"": 1}"
s_003248,요즘은 확실히 몸이 예전 같지가 않아. 원래 건강하고 체력도 막강했는데 나이 드니 확실히 힘에 부치네. [SEP] 몸의 변화로 힘드신가 봐요. [SEP] 막연히 나는 신체 나이가 들지 않을 거라 생각했는데 그렇지 않네. [SEP] 그 마음이 이해가 가요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,노화 위협에 대한 경계적 수용불가,negative,high,self,low,defend,상실감보다도 예외성 붕괴와 통제력 저하에 대한 경계적 긴장을 남겨야 한다.,"단순한 서글픔, 담담한 수용, 가벼운 건강 걱정으로 순화하면 안 된다.","자기 상태를 방어적으로 점검하고, 노화/쇠퇴 단서를 더 예민하게 스캔하며, 쉽게 위로받기보다 '이건 진짜 손실이다'라는 해석을 고수하려는 성향으로 간다.",defend,other_blame_boundary,self_directed_evaluation,negative|high|self|low|defend|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 1, ""inhibit"": 0, ""plan"": 1, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_003918,자녀들이 다 건강하게 잘 자라줘서 마음이 편해. [SEP] 자녀들의 성장에 매우 만족하시나 봐요. [SEP] 다들 자녀들이 안 좋은 길로 빠지거나 하는 것에 걱정하는데 나는 안 그래. [SEP] 자녀들이 잘 자라게 된 비결이 뭐라고 생각하시나요? [SEP] 항상 자녀들의 의견과 생각을 존중해 준 덕분이라고 생각해. [SEP] 항상 자녀들을 지지해 주셔서 자녀들이 잘 자라 만족하시는군요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,안도에 기반한 자부심적 만족,positive,high,mixed,high,approach,"편안함의 표면 아래에 있는 강한 확신, 자기 공로 귀속, 그리고 비교 우위의 결을 남겨야 한다.","그냥 잔잔한 행복, 소박한 감사, 무색한 안정감으로 순화하면 왜곡이다. 내부 추적상 꽤 강한 점화와 지속이 있었으므로 '담담함'으로 처리하면 안 된다.","현재 상태는 자신의 양육 방식이 옳았음을 설명하고, 그 성공 사례를 일반화하거나 타인 앞에서 정당화하는 방향으로 간다. 즉 조용히 감상에 머무르기보다 이유를 말하고 자신의 방식을 지지하려는 성향이 강하다.",seek_support,other_episode,approach_or_repair,positive|high|mixed|high|approach|seek_support,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 2, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_000149,친구가 다니는 회사에 새로운 부서가 생겨서 신입사원 공채를 한다고 들어서 지원해보려고. [SEP] 좋은 소식이군요! 친구의 회사는 괜찮은 회사인가요? [SEP] 응. 무엇보다 내가 가장 신뢰하는 친구가 직접 소개해 준 거라서 믿고 지원할 수 있을 것 같아. [SEP] 믿는 친구에게 소개를 받아서 기쁘시겠어요. [SEP] 친구에게 밥이나 한번 사야겠어. [SEP] 친구에게 고마움을 전하려고 하시는군요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,신뢰 기반 기대 고양,positive,medium,mixed,mixed,approach,"신뢰가 접근 동력을 만든 점, 기대가 일회성 감탄이 아니라 지속적 실행 준비로 굳어진 점","그냥 '기쁘다' 수준의 표면 감정으로 축소하는 것, 혹은 취업 불안/긴장을 주감정처럼 과장하는 것","지원 행동으로 전진하고, 소개해 준 친구에게 호의와 보답을 표현하려는 성향이 강하다. 단순히 기분이 좋은 것이 아니라, 신뢰를 자원으로 삼아 실제 행동을 개시하려는 상태다.",repair,other_episode,approach_or_repair,positive|medium|mixed|mixed|approach|repair,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001987,나 이번에 지원한 회사 최종합격할 것 같은 기분이 들어! [SEP] 지원한 회사에 최종합격할 것 같은 기분이 드셨군요. [SEP] 그동안 지원하는 곳마다 불합격이어서 우울했는데 이번에는 진짜 제대로 준비했어. 합격할 것 같다는 자신감이 들어. [SEP] 취업을 위해 많이 노력하셔서 자신감이 넘치시는 것 같아요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,불안이 섞인 성취기대,mixed,high,mixed,mixed,approach,"자신감이 실제로 존재하지만, 그것이 완전히 편안한 기쁨이 아니라 과거 실패를 등에 진 채 유지되는 긴장성 기대라는 결을 남겨야 한다.","그냥 '설레고 긍정적이다'로 순화하면 왜곡이다. alarm이 높고 persistence가 길어서, 내부 상태는 밝은 확신보다 경계가 섞인 공세적 몰입에 가깝다.","계속 결과를 상상하고, 자신의 준비를 근거로 합격 가능성을 강화하며, 외부 확인이나 다음 단계 행동으로 나아가려는 성향이다. 동시에 실패 재경험을 막기 위해 마음속으로 방어적 검증도 반복할 가능성이 높다.",plan,threat_anxiety,approach_or_repair,mixed|high|mixed|mixed|approach|plan,"{""approach"": 0, ""confront"": 0, ""defend"": 1, ""inhibit"": 0, ""plan"": 2, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_000929,내가 이 대학에 지원해도 될지 모르겠어. 괜히 높게 지원했다가 떨어지면 난 진짜 끝이거든. [SEP] 대학 지원 때문에 걱정되고 많이 조심스러우시군요. 어떻게 하면 조금 더 편안한 마음을 가질 수 있을까요? [SEP] 그냥 내 성적에 맞는 데 써야겠어. 불안에 떠는 것보다 그게 나을 것 같아. [SEP] 성적에 맞는 곳으로 지원을 결정하셨군요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,실패회피형 경계 수렴,negative,high,mixed,mixed,withdraw,"파국화된 실패 예상, 높은 경계 지속, 안정보다 회피로 수렴한 결을 그대로 남겨야 한다.",이를 단순한 '조심스러움'이나 차분한 현실 판단으로 미화하면 안 된다. 실제 내부 처리는 고각성 위협 반응에 가깝다.,"상향 도전을 접고 안전한 옵션으로 후퇴하며, 불확실성을 줄이는 선택을 즉시 고정하려는 성향이 강하다. 탐색이나 낙관보다 손실 회피, 자기보호, 가능성 축소가 우선이다.",defend,other_blame_boundary,withdrawal_or_protection,negative|high|mixed|mixed|withdraw|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 2, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 1}","{""loss_sadness"": 1, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001988,천식이 심해져서 병원비가 많이 나왔는데 아들한테 말했더니 바로 보내줘서 너무 고마워. [SEP] 심해진 천식 때문에 걱정이 많았는데 아들의 도움으로 고마우셨겠군요. [SEP] 하나밖에 없는 아들을 봐서라도 질환이 나아졌으면 좋겠어. [SEP] 어떻게 하면 지금의 상황을 호전시킬 수 있을까요? [SEP] 열심히 치료받고 면역력 관리를 하는 수밖엔 없을 것 같아. [SEP] 열심히 치료를 받아 완치되었으면 좋겠어요.,strong_failure_cases,large current episode_trace loss; use as hard regression case,감사 위의 생존경계,mixed,high,mixed,mixed,approach,"감사와 동시에 강한 질병 경계, 생존 압박, 관계 자원을 붙잡고 버티려는 결을 남겨야 한다.",이를 단순한 훈훈한 효심 서사나 편안한 안도감으로 순화하면 안 된다. 내부 처리의 중심은 감사 자체보다 악화된 건강상태에 대한 지속 경계다.,"도움에 기대며 치료와 건강관리를 더 밀어붙이려는 방향이다. 정서적으로는 아들에 대한 애착/감사를 유지하지만, 실제 행동 성향은 안심보다 치료 지속, 면역력 관리, 상태 호전 압박 쪽으로 기울어 있다.",repair,other_blame_boundary,approach_or_repair,mixed|high|mixed|mixed|approach|repair,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 1, ""seek_support"": 1, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 1, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001424,직장에서 직원들이 서로들 이간질하고 따돌리는 데 보고 있자니 추악해. [SEP] 그런 일이 생겨 많이 화가 나시겠어요. [SEP] 응. 옛날부터 이게 도대체 몇 번째인지 모르겠어. [SEP] 지금 상황을 변화시키기 위해 해볼 수 있는 일들에는 무엇이 있을까요? [SEP] 참다가 도저히 안 되겠으면 보고를 해볼 생각이야. [SEP] 그러면 보고를 하기 전까지는 어떻게 하실 생각이신가요?,strong_failure_cases,large current episode_trace loss; use as hard regression case,"도덕적 혐오의 언어화, 내부는 미점화",negative,low,situation,mixed,defend,표면의 '화남'보다 실제 내부 처리의 저활성·보류·조건부 대응 성격을 유지해야 한다.,강한 분노 폭발이나 깊은 상처 반응으로 과장하면 안 된다. 반대로 단순 무감정으로 축소하는 것도 왜곡이다.,"즉각 confrontation보다는 관망과 억제 쪽으로 기울고, 임계치를 넘기면 공식 보고로 전환하려는 조건부 방어 행동 성향이다.",confront,other_episode,situation_focused_coping,negative|low|situation|mixed|defend|confront,"{""approach"": 0, ""confront"": 1, ""defend"": 1, ""inhibit"": 1, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001320,여자친구가 내가 돈이 없다고 결혼 못 하겠다며 나를 버렸어. 여자친구에게 복수하려고. [SEP] 여자친구와 갈등으로 화가 많이 나셨군요. 평소 화가 나면 마음을 가라앉히기 위해 어떻게 행동하나요? [SEP] 내 감정을 일기장에 적거나 친구와 만나 수다를 떨어. [SEP] 매우 좋은 방법이네요. 이번에도 해볼 수 있을까요?,strong_failure_cases,large current episode_trace loss; use as hard regression case,배신-모욕 기반의 공세적 복수 긴장,negative,high,mixed,mixed,defend,"배신감, 모욕감, 자존심 손상, 그리고 복수 의도의 공세성을 그대로 남겨야 한다.","이를 단순한 서운함, 슬픔, 일반적 이별 스트레스로 순화하면 안 된다. 상담식으로 곧바로 감정 조절 능력만 부각해 현재의 공격적 긴장을 지워서도 안 된다.","상대에게 직접적이든 간접적이든 되갚고 싶어 하는 접근형 방어 행동으로 기울어 있다. 말로 쏘아붙이기, 명예 회복 시도, 상대를 곤란하게 만들 상상이나 계획처럼 공격적 통제 회복 행동으로 이어질 가능성이 높다.",confront,other_blame_boundary,mixed_appraisal,negative|high|mixed|mixed|defend|confront,"{""approach"": 1, ""confront"": 1, ""defend"": 1, ""inhibit"": 0, ""plan"": 1, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 3, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_002295,약속이 있어서 나가려는데 엄마가 동생을 돌보라고 해. [SEP] 사용자님의 기분은 어떠신가요? [SEP] 당연히 너무 속상하지. 동생도 밉고. [SEP] 어떻게 하면 속상한 기분이 풀리실까요? [SEP] 엄마에게 내 약속도 중요한 거라고 이야기 해야겠어. [SEP] 엄마와 잘 이야기하시고 문제가 잘 해결되면 좋겠네요.,balanced_filler,fills targeted set to requested size without duplicating records,억울함 기반의 공세적 대치,negative,high,mixed,mixed,approach,"서운함만이 아니라 억울함, 경계심, 자기 권리 회복 욕구가 결합된 공세적 결을 남겨야 한다.",그냥 속상함이나 가족 간 오해 수준으로 순화하면 안 된다. 내부적으로는 상당히 오래 지속되는 대치 긴장이 형성됐다.,"감정은 위축보다 항의, 설명 요구, 자기 일정의 정당성 주장으로 향한다. 직접적 공격까지는 아니지만, 관계를 잠시 긴장시키더라도 자기 우선순위를 복구하려는 행동 성향이 강하다.",confront,other_blame_boundary,approach_or_repair,negative|high|mixed|mixed|approach|confront,"{""approach"": 0, ""confront"": 2, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_003549,이 나라는 전혀 우리 세대를 생각하지 않아. [SEP] 나라가 젊은 세대를 고려하지 않는다고 생각하시는군요. 그렇게 생각하게 된 계기가 있나요? [SEP] 진로특강을 들었는데 요즘 세대들 배불렀다고 하잖아. 그런 사람들이 진로특강을 하는 나라니 망할 것 같아. [SEP] 젊은 세대를 이해하지 못하는 사람이 진로특강에 왔나 보네요. 정말 절망적인 생각이 들 법도 해요.,balanced_filler,fills targeted set to requested size without duplicating records,체제 불신이 고착된 공세적 경계,negative,high,mixed,mixed,defend,"세대 비하를 구조적 배제 신호로 읽어낸 공격적 경계감, 그리고 체제 불신으로 확장된 해석을 남겨야 한다.","단순한 서운함, 일시적 짜증, 추상적 절망으로 순화하면 안 된다. 특히 alarm 지속과 공세성을 지우고 '공감받고 싶음' 정도로 축소하면 왜곡이다.","부당함을 규탄하고, 대상 개인을 넘어 제도·국가를 비난하며, 방어적 언어로 자기 세대의 정당성을 지키려는 성향이 강하다. 대화적으로는 설명이나 타협보다 비판적 일반화와 단정으로 밀어붙일 가능성이 높다.",confront,other_blame_boundary,mixed_appraisal,negative|high|mixed|mixed|defend|confront,"{""approach"": 0, ""confront"": 1, ""defend"": 1, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 2, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_002329,회사 때문에 숨이 막히는 기분이야. 하루하루 화가 나. [SEP] 회사 때문에 기분이 안 좋으시군요. 무슨 일인지 자세히 알려줄 수 있어요? [SEP] 사람을 쉬지도 못하게 해. 무슨 일만 하는 기계처럼 생각하는 거 같아. [SEP] 쉴 틈도 주지 않고 일만 시키는 회사 때문에 힘드신 거군요. [SEP] 너무 화가 나서 아무 생각도 안 나고 어떻게 해야 할지 모르겠어. [SEP] 일만 시키는 회사 때문에 화가 많이 나셨군요.,balanced_filler,fills targeted set to requested size without duplicating records,공세적으로 고착된 압박-분노 episode,negative,high,mixed,low,defend,"사람 취급받지 못한다는 침해감, 높은 경계, 오래 지속되는 공세적 긴장, 그리고 통제 상실감을 같이 남겨야 한다.",단순히 '회사 때문에 속상함'이나 '화가 좀 난 상태'로 순화하면 왜곡이다. 위로형 언어로 탈진만 강조해도 공격적 긴장 축이 사라져 오판이 된다.,"즉각적인 행동 성향은 관계 회복보다 방어적 대치, 불만 표출, 거리두기, 상황 탈출 충동 쪽이다. 다만 통제감이 낮아 실제 실행은 명료한 행동보다 '화를 품은 채 멈춤/버팀'으로 나타날 가능성이 크다.",defend,other_blame_boundary,low_control_distress,negative|high|mixed|low|defend|defend,"{""approach"": 0, ""confront"": 0, ""defend"": 2, ""inhibit"": 0, ""plan"": 0, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 2, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_001261,내 지인들은 내가 힘들어 할 때마다 날 도와줘. 정말 고마워. [SEP] 지인들이 힘들 때 다가와 줘서 기쁘시겠어요. [SEP] 가정형편이 어려워서 그런지 내가 티를 내지 않게 돼. 그것도 나름 고역이네. [SEP] 가정형편이 어려워서 힘들어하는 티를 내지 않으시군요. 어떻게 해야 힘들어하지 않을 수 있을까요? [SEP] 잠깐 휴식을 하고 주변 사람들에게 고맙다고 표현해야겠어. [SEP] 즐거운 휴식이 되었으면 좋겠어요.,balanced_filler,fills targeted set to requested size without duplicating records,감사 속 자기억제 피로,mixed,medium,mixed,mixed,approach,감사 정서만이 아니라 '힘든 티를 못 내는 고역'과 장기 피로 누적을 반드시 함께 남겨야 한다.,"따뜻한 위로 장면으로만 미화하거나, 단순한 긍정/안도 episode로 축소하면 안 된다.","주변 사람에게 고마움을 표현하고 관계적으로는 다가가려 하지만, 자신의 고통 노출은 계속 절제한 채 잠시 물러나 회복하려는 성향이다.",approach,repair_gratitude,approach_or_repair,mixed|medium|mixed|mixed|approach|approach,"{""approach"": 2, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 1, ""seek_support"": 0, ""withdraw"": 1}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 0, ""repair_gratitude"": 1, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_003539,다음 달이 은퇴라고 생각하니 가슴이 먹먹하고 눈물이 난다. [SEP] 그동안 고생 많이 하셨어요. [SEP] 세월이 참 빠른 거 같아. 지나가는 세월을 잡을 수도 없고. [SEP] 세월이 참 빠르다고 생각하시는군요.,balanced_filler,fills targeted set to requested size without duplicating records,상실예고에 대한 경계성 먹먹함,negative,high,situation,low,withdraw,"단순한 잔잔한 슬픔이 아니라, 상실 예고가 경계와 긴장을 오래 점화한 상태라는 점",따뜻한 공감 문구로 '자연스러운 아쉬움' 정도로 축소하는 것,"회고와 의미화의 말을 하면서도 실제 행동 성향은 상황을 받아들이기보다 움츠러들고, 종료의 의미를 반복 확인하며, 감정을 완전히 풀지 못한 채 붙들리는 쪽이다.",plan,other_blame_boundary,low_control_distress,negative|high|situation|low|withdraw|plan,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 1, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 1, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
s_003551,이번에 새로 옮긴 회사는 업무도 깔끔하고 동료들도 정말 좋아서 마음에 들어. [SEP] 새로 옮긴 회사가 마음에 드시는군요. [SEP] 그런데도 나는 좋은 일만 있으면 불안해하는 성격이야. [SEP] 좋은 일만 있으면 불안하시군요. 어떻게 하는 것이 좋을까요? [SEP] 걱정해 봤자 달라질 것 없으니 현재를 즐겨야겠어. [SEP] 현재를 즐기기 위해 지금 내가 할 수 있는 것에 어떤 것이 있나요?,balanced_filler,fills targeted set to requested size without duplicating records,좋은 상황에 대한 경계성 불안,mixed,high,situation,mixed,defend,"좋은 일을 좋아하면서도 동시에 불안을 점화하는 이중 처리, 그리고 불안이 짧게 스치지 않고 오래 지속되는 경계성을 반드시 남겨야 한다.","이를 단순한 감사, 낙관, 적응 성공으로 미화하면 안 된다. 또한 high-arousal만 보고 분노로 오독해서도 안 된다.","좋은 상황을 완전히 이완해서 누리기보다, 계속 스캔하고 의미를 점검하며 스스로 긴장을 관리하려는 성향으로 간다. 외형상 낙관 문장을 말할 수 있지만 내부적으로는 대비, 경계, 자기통제 쪽 행동 경향이 우세하다.",plan,other_blame_boundary,situation_focused_coping,mixed|high|situation|mixed|defend|plan,"{""approach"": 0, ""confront"": 0, ""defend"": 1, ""inhibit"": 0, ""plan"": 2, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 1, ""planning_control"": 0, ""repair_gratitude"": 1, ""self_blame_guilt"": 0, ""threat_anxiety"": 1}"
s_000196,나이가 들어서 몸은 아프지만 느긋하게 친구들과 지낼 수있어 정말 행복해. [SEP] 나이가 들어서 몸은 아프더라도 친구들과 느긋한 시간을 보낼수있어서 행복하시군요. 앞으로는 어떻게 하실건가요? [SEP] 건강이 안 좋으니 운동을 할 생각이야. [SEP] 건강이 안좋으시니 운동을할 생각이시군요.,balanced_filler,fills targeted set to requested size without duplicating records,현실 수용 기반의 안정적 행복-계획 접근,positive,medium,mixed,high,approach,"행복의 핵심이 고통 부정이 아니라 고통을 포함한 현실 수용과 관계 만족, 그리고 후속 행동 계획이라는 점을 남겨야 한다.","몸이 아프니 사실상 우울하거나 체념 상태라고 왜곡하면 안 되고, 반대로 아무 걱정 없는 낙관으로 순화해도 안 된다.",현재 상태는 관계적 안온함을 유지하면서 건강 악화를 방치하지 않고 운동 같은 자기관리 행동으로 옮기려는 성향으로 간다. 감정 소비보다 생활 유지와 조정 행동을 택하는 쪽이다.,other_action,planning_control,approach_or_repair,positive|medium|mixed|high|approach|other_action,"{""approach"": 0, ""confront"": 0, ""defend"": 0, ""inhibit"": 0, ""plan"": 0, ""repair"": 0, ""seek_support"": 0, ""withdraw"": 0}","{""loss_sadness"": 0, ""other_blame_boundary"": 0, ""planning_control"": 1, ""repair_gratitude"": 0, ""self_blame_guilt"": 0, ""threat_anxiety"": 0}"
