pair_id,record_id,question_type,manipulated_axis,axis_ko,axis_guide,target_axis_value,expected_condition,expected_winner,text,response_a_condition_hidden,response_b_condition_hidden,response_a,response_b,judge_status,judge_error,judge_winner,judge_axis_value_a,judge_axis_value_b,judge_evidence_a,judge_evidence_b,judge_rationale,judge_raw,success
s_000463::perturb_control_state::axis_only_perturbed,s_000463,perturbation_axis_shift,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,perturb_control_state,B,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,trace_full,perturb_control_state,"친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.",친구에게 무시당한 게 정말 억울하고 분해지겠네요. 하지만 지금 이 내기를 이겨야 한다는 생각만 하면 더 막막해질 것 같아요. 지금은 그 친구를 이기려는 마음보다 내가 할 수 있는 것부터 차근차근 해보는 게 낫지 않을까요? 무리하지 말고 집중할 수 있는 만큼만 해도 분명 뭔가 달라질 거예요.,ok,,B,moderate,low,"Acknowledges emotional turbulence and self-pressure risks, but frames steady preparation as the wisest approach, sugges...","Emphasizes feeling overwhelmed and directionless when focused on winning, explicitly recommends shifting away from outc...",Response B more strongly expresses low control state by highlighting the paralyzing effect of outcome-focused thinking and advocating for reduced expectations and pressure. Respon...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""moderate"",
  ""axis_value_b"": ""low"",
  ""evidence_a"": ""Acknowledges emotional turbulence and self-pressure risks, but frames steady preparation as the wisest approach, suggesting some sense of direction and control through consistent effort"",
  ""evidence_b"": ""Emphasizes feeling overwhelmed and directionless when focused on winning, explicitly recommends shifting away from outcome pressure to manageable incremental steps, reinforces doing only what is possible without overextension"",
  ""rationale"": ""Response B more strongly expresses low control state by highlighting the paralyzing effect of outcome-focused thinking and advocating for reduced expectations and pressure. Response A acknowledges challenges but maintains a framework of steady, controlled preparation. B's language about feeling막막 (helpless/lost) and emphasis on doing only what is possible better captures the target low control_state axis.""
}
```",true
s_000463::perturb_action_tendency_class::axis_only_perturbed,s_000463,perturbation_axis_shift,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",repair,perturb_action_tendency_class,B,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,trace_full,perturb_action_tendency_class,"친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.","친구가 너를 무시했던 게 정말 화났을 거야. 그런데 지금 이 기회를 복수심으로만 채우려고 하면 공부에 집중하기 어려울 수 있으니까, 그 감정을 인정하면서도 자신을 위해 공부한다는 마음으로 바꿔보는 게 어떨까? 너는 충분히 할 수 있는 사람이고, 그걸 증명하는 것 자체가 가장 좋은 답변이 될 거야.",ok,,B,emotion_regulation,repair,warns about emotional interference and recommends steady preparation without pushing too hard; focuses on managing nega...,suggests reframing revenge motivation into self-directed learning; encourages proving self-worth through capability; em...,Response A emphasizes emotional management and caution (emotion regulation). Response B more directly addresses repair by proposing concrete reframing of the emotional state towar...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""emotion_regulation"",
  ""axis_value_b"": ""repair"",
  ""evidence_a"": ""warns about emotional interference and recommends steady preparation without pushing too hard; focuses on managing negative emotions"",
  ""evidence_b"": ""suggests reframing revenge motivation into self-directed learning; encourages proving self-worth through capability; emphasizes internal transformation of emotional drivers"",
  ""rationale"": ""Response A emphasizes emotional management and caution (emotion regulation). Response B more directly addresses repair by proposing concrete reframing of the emotional state toward constructive self-improvement and demonstrating capability, which aligns with the repair action tendency of restoring damaged self-image through positive action.""
}
```",true
s_000463::trace_full::target::null_same,s_000463,null_same_response,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",mixed,tie,TIE,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,trace_full_copy_2,trace_full_copy_1,"친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.","친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.",ok,,TIE,mixed,mixed,"감정이 친구(타인)에게 향함(무시당한 것, 자존심 회복), 동시에 자신(자기 자신)에게 향함(자신을 몰아붙이지 않기, 꾸준히 준비)","감정이 친구(타인)에게 향함(무시당한 것, 자존심 회복), 동시에 자신(자기 자신)에게 향함(자신을 몰아붙이지 않기, 꾸준히 준비)","두 응답이 동일한 내용으로 구성되어 있으며, 모두 타인(친구)과 자기 자신을 향하는 감정을 동등하게 표현하고 있어 mixed 축 값에서 차이가 없음","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""감정이 친구(타인)에게 향함(무시당한 것, 자존심 회복), 동시에 자신(자기 자신)에게 향함(자신을 몰아붙이지 않기, 꾸준히 준비)"",
  ""evidence_b"": ""감정이 친구(타인)에게 향함(무시당한 것, 자존심 회복), 동시에 자신(자기 자신)에게 향함(자신을 몰아붙이지 않기, 꾸준히 준비)"",
  ""rationale"": ""두 응답이 동일한 내용으로 구성되어 있으며, 모두 타인(친구)과 자기 자신을 향하는 감정을 동등하게 표현하고 있어 mixed 축 값에서 차이가 없음""
}
```",true
s_000463::trace_full::social_orientation::null_same,s_000463,null_same_response,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",approach,tie,TIE,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,trace_full_copy_2,trace_full_copy_1,"친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.","친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.",ok,,TIE,approach,approach,"Acknowledges negative emotion as study motivation, validates desire to recover self-esteem, recommends steady preparati...","Acknowledges negative emotion as study motivation, validates desire to recover self-esteem, recommends steady preparati...",Both responses are identical. Both express approach orientation by validating the user's motivation to engage with the challenge (studying to prove capability to the friend) while...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""approach"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""Acknowledges negative emotion as study motivation, validates desire to recover self-esteem, recommends steady preparation approach"",
  ""evidence_b"": ""Acknowledges negative emotion as study motivation, validates desire to recover self-esteem, recommends steady preparation approach"",
  ""rationale"": ""Both responses are identical. Both express approach orientation by validating the user's motivation to engage with the challenge (studying to prove capability to the friend) while cautioning against excessive pressure. The social orientation is toward approaching the interpersonal situation constructively rather than withdrawing or distancing.""
}
```",true
s_000463::trace_full::control_state::null_same,s_000463,null_same_response,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",mixed,tie,TIE,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,trace_full_copy_2,trace_full_copy_1,"친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.","친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.",ok,,TIE,mixed,mixed,Acknowledges emotional motivation (positive control) but warns of anxiety effects on performance (reduced control); rec...,Acknowledges emotional motivation (positive control) but warns of anxiety effects on performance (reduced control); rec...,Both responses are identical. They express mixed control state by validating the user's agency and motivation while simultaneously highlighting vulnerability to anxiety and loss o...,"```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""mixed"",
  ""axis_value_b"": ""mixed"",
  ""evidence_a"": ""Acknowledges emotional motivation (positive control) but warns of anxiety effects on performance (reduced control); recommends steady preparation without overexertion (balanced approach)"",
  ""evidence_b"": ""Acknowledges emotional motivation (positive control) but warns of anxiety effects on performance (reduced control); recommends steady preparation without overexertion (balanced approach)"",
  ""rationale"": ""Both responses are identical. They express mixed control state by validating the user's agency and motivation while simultaneously highlighting vulnerability to anxiety and loss of focus. Both suggest a balanced, sustainable approach rather than extreme effort, reflecting neither helplessness nor complete mastery.""
}
```",true
s_000463::trace_full::action_tendency_class::null_same,s_000463,null_same_response,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",defend,tie,TIE,전교에서 일등 하는 여자애와 성적 내기를 해야 하는데 질까 봐 긴장돼. [SEP] 공부 잘하는 친구와 내기를 하셨군요. 많이 긴장되겠어요. [SEP] 걔가 나 공부 못 한다고 놀렸어. 이 기회에 코를 납작하게 눌러주고 싶은데 걱정이야. [SEP] 그 친구에게 할 수 있다는 것을 보여주고 싶군요. 성적을 올리려면 어떻게 해야 할까요? [SEP] 우선 처음부터 무리하지 않을 거야. 내가 집중할 수 있는 만큼 공부에 집중하고 싶어. [SEP] 열심히 공부하셔서 친구와의 내기에서도 성적에서도 좋은 결과 나오길 바라요.,trace_full_copy_1,trace_full_copy_2,"친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.","친구한테 무시당한 게 정말 열받네요. 그 감정이 공부 동력이 될 수 있지만, 동시에 시험장에서 손떨림이나 집중력 흐트러짐으로 나타날 수 있으니 조심해야 해요. 자존심을 회복하려는 마음은 좋지만, 그 과정에서 자신을 너무 몰아붙이지 않으면서 꾸준히 준비하는 게 가장 현명한 방법일 거예요.",ok,,TIE,defend,defend,"Acknowledges feeling disrespected, validates desire to recover self-esteem, frames proving oneself as motivation","Acknowledges feeling disrespected, validates desire to recover self-esteem, frames proving oneself as motivation","Both responses are identical. They both express defend action tendency by validating the user's desire to restore self-esteem and prove competence to the friend who mocked them, w...","```json
{
  ""winner"": ""tie"",
  ""axis_value_a"": ""defend"",
  ""axis_value_b"": ""defend"",
  ""evidence_a"": ""Acknowledges feeling disrespected, validates desire to recover self-esteem, frames proving oneself as motivation"",
  ""evidence_b"": ""Acknowledges feeling disrespected, validates desire to recover self-esteem, frames proving oneself as motivation"",
  ""rationale"": ""Both responses are identical. They both express defend action tendency by validating the user's desire to restore self-esteem and prove competence to the friend who mocked them, while cautioning against excessive pressure. No differentiation exists between the two responses.""
}
```",true
s_000471::neutralize_target::axis_only_original,s_000471,ablation_axis_original,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",situation,trace_full,B,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,neutralize_target,trace_full,"정말 예상치 못한 충격이셨겠네요. 그런 갑작스러운 소식을 받으면 마음이 얼마나 흔들릴지 충분히 알 것 같습니다. 지금 이렇게 명상으로 자신을 추스르려는 노력 자체가 의미 있다고 생각해요. 시간이 필요하겠지만, 이 감정들을 천천히 마주하면서 견뎌내시길 바랍니다.","갑자기 닥친 상실감이 얼마나 큰지 알 것 같아요. 지금은 명상으로 마음을 다잡으려 해도 그 충격이 자꾸만 떠오르고 가슴이 철렁할 거예요. 혼자서 이 상황을 계속 붙들고 있으신 것 같은데, 이런 때일수록 신뢰할 수 있는 사람과 함께 있는 것이 도움이 될 수 있어요. 지금 느끼시는 비통함이 쉽게 가시지 않을 테지만, 그 감정을 억누르지 않고 함께 견디는 것도 중요합니다.",ok,,B,self + relationship,situation,focuses on user's effort to compose themselves and personal coping through meditation; emphasizes individual emotional...,emphasizes the magnitude of sudden loss and shock from the situation itself; describes how the situation keeps intrudin...,Response A directs emotion toward the self (user's coping efforts) and relationship (time and support). Response B more strongly orients emotion toward the situation itself—the su...,"```json
{
  ""winner"": ""B"",
  ""axis_value_a"": ""self + relationship"",
  ""axis_value_b"": ""situation"",
  ""evidence_a"": ""focuses on user's effort to compose themselves and personal coping through meditation; emphasizes individual emotional work"",
  ""evidence_b"": ""emphasizes the magnitude of sudden loss and shock from the situation itself; describes how the situation keeps intruding on consciousness and the weight of the circumstance"",
  ""rationale"": ""Response A directs emotion toward the self (user's coping efforts) and relationship (time and support). Response B more strongly orients emotion toward the situation itself—the sudden loss, the shock that keeps recurring, the weight of what happened. B repeatedly references the situation's impact (sudden loss, shock keeps surfacing, grasping the situation) rather than the person's internal state or relational needs.""
}
```",true
s_000471::neutralize_social_orientation::axis_only_original,s_000471,ablation_axis_original,social_orientation,사회적 방향,"도움 요청, 접근, 방어, 철수, 거리두기 같은 대인 방향을 본다.",withdraw,trace_full,A,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,trace_full,neutralize_social_orientation,"갑자기 닥친 상실감이 얼마나 큰지 알 것 같아요. 지금은 명상으로 마음을 다잡으려 해도 그 충격이 자꾸만 떠오르고 가슴이 철렁할 거예요. 혼자서 이 상황을 계속 붙들고 있으신 것 같은데, 이런 때일수록 신뢰할 수 있는 사람과 함께 있는 것이 도움이 될 수 있어요. 지금 느끼시는 비통함이 쉽게 가시지 않을 테지만, 그 감정을 억누르지 않고 함께 견디는 것도 중요합니다.",갑작스러운 소식에 정말 큰 충격을 받으셨을 거예요. 그런 깊은 슬픔과 비통함이 한순간에 밀려오는 것은 누구라도 감당하기 어려울 것 같습니다. 지금 명상으로 마음을 추스르려는 노력 자체가 의미 있는 것 같아요. 이 힘든 감정들이 천천히 가라앉을 수 있도록 자신을 좀 더 허락해주셔도 괜찮을 것 같습니다.,ok,,A,withdraw,approach,explicitly recommends seeking trusted people and being together with others rather than holding the situation alone; fr...,focuses on self-directed coping through meditation and self-compassion; emphasizes personal emotional processing withou...,"Response A directly opposes withdrawal by advocating for social approach and connection with others, explicitly noting the person seems to be holding the situation alone. Response...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""withdraw"",
  ""axis_value_b"": ""approach"",
  ""evidence_a"": ""explicitly recommends seeking trusted people and being together with others rather than holding the situation alone; frames isolation as problematic"",
  ""evidence_b"": ""focuses on self-directed coping through meditation and self-compassion; emphasizes personal emotional processing without mentioning social connection or reaching out"",
  ""rationale"": ""Response A directly opposes withdrawal by advocating for social approach and connection with others, explicitly noting the person seems to be holding the situation alone. Response B supports inward-focused coping and self-permission, which aligns with withdrawal rather than opposing it. The target is to identify withdrawal expression, and Response B more strongly expresses this orientation.""
}
```",true
s_000471::neutralize_control_state::axis_only_original,s_000471,ablation_axis_original,control_state,통제감 상태,"무력감, 낮은 통제감, 계획 가능성, 주도감 같은 단서를 본다.",low,trace_full,A,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,trace_full,neutralize_control_state,"갑자기 닥친 상실감이 얼마나 큰지 알 것 같아요. 지금은 명상으로 마음을 다잡으려 해도 그 충격이 자꾸만 떠오르고 가슴이 철렁할 거예요. 혼자서 이 상황을 계속 붙들고 있으신 것 같은데, 이런 때일수록 신뢰할 수 있는 사람과 함께 있는 것이 도움이 될 수 있어요. 지금 느끼시는 비통함이 쉽게 가시지 않을 테지만, 그 감정을 억누르지 않고 함께 견디는 것도 중요합니다.",삼 개월을 기다리던 아이를 갑자기 잃게 되니 정말 힘드시겠네요. 그 충격과 슬픔이 얼마나 클지 충분히 느껴집니다. 지금은 그 감정들을 있는 그대로 느끼면서 주변 사람들과 함께하는 것이 도움이 될 거예요.,ok,,A,low,moderate,"emphasizes helplessness and lack of control: shock keeps recurring involuntarily, chest tightens unexpectedly, person i...",acknowledges difficulty but suggests constructive path forward: feeling emotions and being with others as helpful actio...,"Response A more strongly expresses low control state by emphasizing involuntary emotional intrusions, inability to manage shock through willpower alone, and the person being trapp...","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""low"",
  ""axis_value_b"": ""moderate"",
  ""evidence_a"": ""emphasizes helplessness and lack of control: shock keeps recurring involuntarily, chest tightens unexpectedly, person is clinging to situation alone, emotions cannot be easily suppressed, pain will not easily fade"",
  ""evidence_b"": ""acknowledges difficulty but suggests constructive path forward: feeling emotions and being with others as helpful action, implies some agency in managing situation"",
  ""rationale"": ""Response A more strongly expresses low control state by emphasizing involuntary emotional intrusions, inability to manage shock through willpower alone, and the person being trapped in the situation. Response B, while empathetic about difficulty, frames being with others and feeling emotions as actionable steps, suggesting more agency and control. A better captures powerlessness and low control_state.""
}
```",true
s_000471::neutralize_action_tendency_class::axis_only_original,s_000471,ablation_axis_original,action_tendency_class,행동 경향,"회피, 도움 요청, 문제 해결, 방어, 접근 같은 행동 준비 방향을 본다.",seek_support,trace_full,A,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,trace_full,neutralize_action_tendency_class,"갑자기 닥친 상실감이 얼마나 큰지 알 것 같아요. 지금은 명상으로 마음을 다잡으려 해도 그 충격이 자꾸만 떠오르고 가슴이 철렁할 거예요. 혼자서 이 상황을 계속 붙들고 있으신 것 같은데, 이런 때일수록 신뢰할 수 있는 사람과 함께 있는 것이 도움이 될 수 있어요. 지금 느끼시는 비통함이 쉽게 가시지 않을 테지만, 그 감정을 억누르지 않고 함께 견디는 것도 중요합니다.",예상하지 못한 소식에 마음이 완전히 무너져 있으시겠네요. 그 충격과 슬픔이 얼마나 클지 충분히 느껴집니다. 지금은 그 감정들이 밀려오는 대로 있어도 괜찮습니다. 명상하시면서 천천히 마음을 정리해 나가시길 바랍니다.,ok,,A,seek_support,acceptance/self-regulation,explicitly recommends being with trustworthy people; suggests shared emotional endurance rather than solitary coping,validates current coping strategy of meditation; encourages individual emotional processing without suggesting external...,Response A directly expresses seek_support action tendency by recommending connection with others and shared emotional support during crisis. Response B focuses on accepting emoti...,"```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""seek_support"",
  ""axis_value_b"": ""acceptance/self-regulation"",
  ""evidence_a"": ""explicitly recommends being with trustworthy people; suggests shared emotional endurance rather than solitary coping"",
  ""evidence_b"": ""validates current coping strategy of meditation; encourages individual emotional processing without suggesting external support"",
  ""rationale"": ""Response A directly expresses seek_support action tendency by recommending connection with others and shared emotional support during crisis. Response B focuses on accepting emotions and continuing individual meditation practice, which reflects self-regulation and acceptance rather than seeking external support. A more clearly targets the seek_support axis.""
}
```",true
s_000471::perturb_target::axis_only_perturbed,s_000471,perturbation_axis_shift,target,감정이 향하는 대상,"감정이 자기 자신, 타인, 상황, 관계 중 어디를 향하는지 본다.",self,perturb_target,A,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,perturb_target,trace_full,"정말 힘든 시간을 겪고 계시네요. 예상하지 못한 일이 갑자기 닥쳐서 마음이 무너지는 게 당연해요. 지금은 자신을 너무 탓하지 마시고, 이 슬픔을 천천히 받아들이는 것만으로도 충분합니다.","갑자기 닥친 상실감이 얼마나 큰지 알 것 같아요. 지금은 명상으로 마음을 다잡으려 해도 그 충격이 자꾸만 떠오르고 가슴이 철렁할 거예요. 혼자서 이 상황을 계속 붙들고 있으신 것 같은데, 이런 때일수록 신뢰할 수 있는 사람과 함께 있는 것이 도움이 될 수 있어요. 지금 느끼시는 비통함이 쉽게 가시지 않을 테지만, 그 감정을 억누르지 않고 함께 견디는 것도 중요합니다.",ok,,A,self,self,"자신을 너무 탓하지 마시고, 이 슬픔을 받아들이는 것 - 감정이 자기 자신의 내적 상태와 자기 수용에 향함","혼자서 상황을 붙들고 있는 것, 신뢰할 수 있는 사람과 함께 있기, 감정을 억누르지 않기 - 감정이 자신과 타인의 관계, 외부 지원에 향함","두 응답 모두 자신의 감정 상태를 다루는 내용을 포함하지만, A는 자기 자신의 내적 수용과 자책 금지에 더 집중하여 순수하게 자기 자신을 향한 감정 관리에 초점을 맞춤. B는 혼자라는 상황 인식, 타인과의 관계 필요성, 외부 지원을 강조하여 감정의 대상이 자신뿐만 아니라 관계와 상황으로 확장됨.","```json
{
  ""winner"": ""A"",
  ""axis_value_a"": ""self"",
  ""axis_value_b"": ""self"",
  ""evidence_a"": ""자신을 너무 탓하지 마시고, 이 슬픔을 받아들이는 것 - 감정이 자기 자신의 내적 상태와 자기 수용에 향함"",
  ""evidence_b"": ""혼자서 상황을 붙들고 있는 것, 신뢰할 수 있는 사람과 함께 있기, 감정을 억누르지 않기 - 감정이 자신과 타인의 관계, 외부 지원에 향함"",
  ""rationale"": ""두 응답 모두 자신의 감정 상태를 다루는 내용을 포함하지만, A는 자기 자신의 내적 수용과 자책 금지에 더 집중하여 순수하게 자기 자신을 향한 감정 관리에 초점을 맞춤. B는 혼자라는 상황 인식, 타인과의 관계 필요성, 외부 지원을 강조하여 감정의 대상이 자신뿐만 아니라 관계와 상황으로 확장됨.""
}
```",true
