sample_id,text,label,persona_id,talk_id,profile_id,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,dopamine,serotonin,norepinephrine,melatonin,dominant_branch_len,status,generation_status,error_message,s_block1_status,s_hat_block1_status,s_block1_raw_output,s_hat_block1_raw_output,s_block2_status,s_hat_block2_status,s_block2_raw_output,s_hat_block2_raw_output,s_block3_status,s_hat_block3_status,s_block3_raw_output,s_hat_block3_raw_output,s_block4_status,s_hat_block4_status,s_block4_raw_output,s_hat_block4_raw_output,llm_response,generation_raw_output,consistency_l1,keep_sample
s_000036,일찍 퇴직하게 됐는데 아내가 나 몰래 노후 자금을 준비하고 있었다니 너무 다행이야. [SEP] 아내가 노후 자금을 미리 준비하고 있어서 다행이셨군요. [SEP] 생각도 못했는데 현명한 아내를 둬서 너무 고마워. [SEP] 현명한 아내에게 감사하시는군요. 아내에게 고마운 마음을 어떻게 전하면 좋을까요? [SEP] 돌아오는 결혼기념일은 평소보다 특별하게 준비해야겠어. [SEP] 결혼기념일 준비가 잘 되어서 고마운 마음이 전해지면 좋겠어요.,E61,Pro_07192,Pro_07192_00019,Pro_07192,-0.207779124379158,-0.157592162489891,-0.2356165051460266,0.0008241658215411,-0.0509050711989402,0.1672357767820358,-0.1311816424131393,-0.1556012779474258,0.0134440194815397,0.1928814500570297,-0.0484210215508937,-0.272016167640686,-0.1003679633140564,0.064315415918827,0.1032186523079872,0.2082667499780655,0.0055530099198222,-0.3334327936172485,-0.2421298921108245,-0.1777905076742172,-0.2506882548332214,0.0763250663876533,-0.046705674380064,-0.2484285533428192,0.0019385901978239,-0.0669455602765083,-0.4343269169330597,0.1926306635141372,-0.2052938193082809,0.3109243810176849,-0.1613751053810119,-0.1377078741788864,-0.3083146214485168,-0.3911137282848358,0.1221334785223007,0.3259105086326599,0.0552147403359413,0.0917911604046821,-0.1669396013021469,-0.0841315388679504,-0.1454959511756897,0.2122646421194076,-0.2493219226598739,-0.1328768581151962,-0.0906781405210495,-0.1684758961200714,0.2607018053531647,-0.0901232212781906,-0.0674600154161453,-0.1751190423965454,-0.4614480137825012,0.1543876975774765,-0.0462346337735652,-0.0801198706030845,-0.1810051798820495,-0.2619423866271972,-0.162447914481163,-0.1366507411003112,0.3077808618545532,0.0935133919119834,0.0485726818442344,-0.0934039652347564,0.1539112627506256,0.1354444175958633,0.4669943153858185,0.4446598291397095,0.2617261409759521,0.2235151827335357,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000037,나도 오늘 시험 백 점 맞았는데 엄마 아빠가 언니만 칭찬하는 걸 보니까 너무 화가 났어. [SEP] 오늘 시험을 백 점 맞았는데 부모님이 언니만 칭찬해주셔서 화가 나셨겠어요. [SEP] 너무 화가 나는데 괜히 나서면 더 혼날 수 있으니까 그냥 가만히 있어야겠지? [SEP] 가만히 있어야 할지 고민이시군요. 어떤 것이 가장 좋은 방법일까요? [SEP] 혼자 끙끙 앓지 말고 부모님께 직접 가서 얘기해야겠어! [SEP] 부모님과의 대화를 통해 상황이 어떻게 달라지길 바라시나요?,E18,Pro_01629,Pro_01629_00007,Pro_01629,0.301522433757782,0.9658676385879515,-0.7489157915115356,0.9995672702789308,0.9819055795669556,0.9991384148597716,-0.5515133738517761,-0.907685935497284,0.5728371739387512,0.9401726722717284,0.9563720226287842,-0.6319311261177063,0.9999918937683104,-0.9938765168190002,0.9966750741004944,0.924729824066162,-0.9995826482772828,0.985693633556366,0.9994773268699646,-0.8535683155059814,0.968183934688568,-0.7331183552742004,-0.9723691940307616,-0.9999032616615297,0.0089300824329257,-0.9950432777404784,-0.0243490040302276,0.9543297290802002,-0.9804452061653136,-0.9975706338882446,-0.9972665309906006,0.999953269958496,-0.9974777102470398,0.7449418902397156,-0.655590295791626,0.999980926513672,0.9998661279678344,0.9917831420898438,0.9732999205589294,0.1212931424379348,-0.1963500380516052,-0.8218913078308105,-0.9513723254203796,0.5278335213661194,0.9863630533218384,-0.9914578199386596,0.9427676796913148,-0.9919183254241944,0.9903108477592468,-0.9900544285774232,0.5918517112731934,0.7402602434158325,0.9715093970298768,0.8532132506370544,-0.9684536457061768,-0.5360516309738159,0.6760525703430176,0.9962767958641052,-0.9385419487953186,-0.9882020354270936,-0.9915247559547424,-0.9990694522857666,-0.0503180138766765,0.1036544516682624,0.207412302494049,0.2308226376771927,0.6232993602752686,0.3512569069862366,3,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000038,학교 안에 따돌림은 없어지지 않아. [SEP] 왕따가 없어 지지 않을거라고 생각하시는군요? [SEP] 물론 그런 일이 발생하지 않았으면 좋겠지만 계속 생겨날 거란거지. [SEP] 그런 안타까운 일이 더 이상 발생하지 않았으면 좋겠네요,E36,Pro_01887,Pro_01887_00021,Pro_01887,-0.0663555189967155,-0.211452916264534,-0.269707977771759,-0.2413879185914993,0.1153978034853935,0.0943905487656593,-0.1529573649168014,-0.0583562776446342,0.0376045405864715,0.2502282261848449,0.0210712812840938,-0.1885610520839691,-0.1079478934407234,-0.0564281642436981,-0.0753652825951576,0.0571848042309284,-0.0739611387252807,-0.2743349373340606,-0.2133737653493881,0.0574640333652496,-0.0600087530910968,0.0353151522576808,-0.07899871468544,-0.1547851413488388,-0.1063311249017715,-0.0894474536180496,-0.3545170724391937,0.1924698799848556,-0.2454496324062347,0.2457863837480545,-0.2662981748580932,-0.0815160498023033,-0.229651540517807,-0.0999153703451156,0.0824627950787544,0.3564034104347229,0.0580695457756519,0.0932803526520729,-0.1546636968851089,-0.004969835281372,-0.2156132906675338,0.2389840185642242,-0.145044058561325,-0.0884507596492767,-0.0929136276245117,-0.0577359534800052,0.1140556633472442,-0.0945119708776474,0.0397987216711044,-0.1158739626407623,-0.5164629817008972,0.1314685195684433,0.1819495260715484,-0.3209695219993591,-0.1275785565376281,-0.0740561410784721,0.063797503709793,-0.1744662076234817,0.2773895263671875,0.036458034068346,-0.0033387530129402,0.1674365401268005,0.1592879593372345,0.1339390277862548,0.2126771807670593,0.3006666302680969,0.4458362758159637,0.3141354024410248,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000039,자식들 곱게 키워놨더니 다 커서는 연락도 없고 오지도 않아. [SEP] 자녀분들로 인해 기분이 안 좋으신 것 같아요. [SEP] 괘씸하고 배은망덕하기가 짝이 없어. [SEP] 자식들이 괘씸하시군요. 화난 마음이 조금이나마 해소될 만한 방법이 있을까요? [SEP] 전화가 어려우면 문자라도 하나 보내주면 될 텐데. 그게 그렇게 힘들까? [SEP] 자녀분들과 연락이 되어 기분이 풀리셨으면 좋겠어요.,E17,Pro_11348,Pro_11348_00035,Pro_11348,-0.0034443526528775,-0.2237546294927597,-0.2962009310722351,-0.3328976929187774,0.1887125372886657,0.0555787272751331,-0.1922779977321624,-0.0254995040595531,0.0447089225053787,0.2935623824596405,0.0393644906580448,-0.1692103743553161,-0.1418347805738449,-0.0850688219070434,-0.1407584846019745,-0.0170259866863489,-0.1140474155545234,-0.2732500731945038,-0.2383147627115249,0.1543502360582351,-0.0008601953741163,0.0078750262036919,-0.1113757714629173,-0.1417033970355987,-0.1558737009763717,-0.0904963240027427,-0.3544329404830932,0.2051846235990524,-0.2733794152736664,0.2483021318912506,-0.298057496547699,-0.0496476516127586,-0.2158439606428146,0.0002420917153358,0.0817131698131561,0.4052090048789978,0.0784650668501854,0.0679504126310348,-0.1826079189777374,0.0285969357937574,-0.2778234779834747,0.2837396562099457,-0.1147081926465034,-0.0658242031931877,-0.1151174157857894,-0.0142774889245629,0.0738334953784942,-0.1091459766030311,0.0633590072393417,-0.1008943021297454,-0.5847678780555725,0.1490226686000824,0.2862169444561004,-0.4280960857868194,-0.1505965739488601,-0.0409667640924453,0.1819379180669784,-0.1966713219881057,0.2827333807945251,0.005836930591613,-0.0202193669974803,0.2589923441410064,0.1587818264961242,0.1482523083686828,0.1549387872219085,0.2498827278614044,0.5463526248931885,0.4119234085083008,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000040,나 정말 복잡한 심경이야. [SEP] 무언가 마음이 복잡한 일이 있으시군요. [SEP] 내가 아프기 시작하고 나서도 날 계속 있게 해준 직장에 너무 고맙고 감사하거든. 오래 다니기도 했고. [SEP] 오래 다니시고 상황도 이해해주었다니 좋은 직장인 것 같네요. [SEP] 그런데 최근 실수가 너무 많아 죄송스러워. 책임감 있게 그만둘 때가 된 것 같다는 생각이 들어. [SEP] 선생님은 어떻게 하고 싶으세요?,E58,Pro_12469,Pro_12469_00004,Pro_12469,-0.1438431143760681,-0.1752983629703521,-0.248745396733284,-0.1119952127337455,0.0235107205808162,0.1302539855241775,-0.1320922374725341,-0.107300691306591,0.0231073107570409,0.2138243168592453,-0.0149436118081212,-0.2275893837213516,-0.098688393831253,0.0072979452088475,0.0224703904241323,0.135822981595993,-0.0248485747724771,-0.2976816892623901,-0.2222998142242431,-0.068566046655178,-0.1620819568634033,0.0603762455284595,-0.0607945136725902,-0.1942271292209625,-0.0408739261329174,-0.0729562044143676,-0.3904178142547607,0.1920720338821411,-0.215635672211647,0.27228444814682,-0.2052887380123138,-0.1120645254850387,-0.2654848098754883,-0.2579220831394195,0.1013726666569709,0.3324739336967468,0.0500332117080688,0.0942164063453674,-0.1559734344482422,-0.0455134510993957,-0.1703690141439438,0.2169525176286697,-0.1985173821449279,-0.1143283396959304,-0.0904959216713905,-0.1180420368909835,0.1904347240924835,-0.0872482657432556,-0.0187855344265699,-0.1451369225978851,-0.4748415946960449,0.1431867629289627,0.0577776171267032,-0.1861800253391266,-0.1450742334127426,-0.1717229485511779,-0.0628085508942604,-0.1527619808912277,0.2861936092376709,0.0658618435263633,0.0273083671927452,0.0258603878319263,0.1545301377773285,0.1334849447011947,0.3381378650665283,0.3758432567119598,0.3337278664112091,0.2580471038818359,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000041,내가 말을 더듬어서 친구들과 이야기를 잘하지 못해서 너무 서러워. [SEP] 친구들과 대화를 할 때 말을 자꾸 더듬어서 서러우시군요. [SEP] 나도 말을 잘하고 싶은데 생각처럼 잘 안 되어서 슬퍼. [SEP] 노력하는데도 잘 안 되어서 슬프시군요. 지금부터 무엇을 하면 좋을까요? [SEP] 부모님께 치료를 받고 싶다고 말씀드리고 싶어. [SEP] 치료를 받아서 친구들과 잘 대화할 수 있었으면 좋겠어요.,E21,Pro_03552,Pro_03552_00018,Pro_03552,-0.0097341109067201,-0.2572069466114044,-0.2868172228336334,-0.3068745136260986,0.1770717352628708,0.0805539414286613,-0.2007501125335693,-0.0439105294644832,0.0516330860555172,0.2832227945327759,0.0271542221307754,-0.1892294883728027,-0.1297860443592071,-0.0942798107862472,-0.1440169215202331,0.0204996243119239,-0.1279649138450622,-0.2849980592727661,-0.2290333211421966,0.1294538229703903,-0.0027093486860394,0.0036228699609637,-0.0930521711707115,-0.1784654706716537,-0.1811891049146652,-0.122444249689579,-0.3499099314212799,0.1810531616210937,-0.29330974817276,0.2619601488113403,-0.314490407705307,-0.0515503697097301,-0.2267591953277588,-0.0137096904218196,0.0758004933595657,0.3867287933826446,0.0965370535850524,0.084307849407196,-0.1667099744081497,0.0134889790788292,-0.2566203474998474,0.2784241437911987,-0.1149936839938163,-0.050743032246828,-0.0973150506615638,-0.0139384483918547,0.0732444375753402,-0.1168423444032669,0.0788738504052162,-0.1026525422930717,-0.5690864324569702,0.119569219648838,0.2555583417415619,-0.4205766022205353,-0.165050595998764,-0.0289954971522092,0.1546398103237152,-0.1832958310842514,0.2944694757461548,0.0256678164005279,-0.0345783196389675,0.252933531999588,0.1625795662403106,0.1300075054168701,0.1785636246204376,0.2412204444408416,0.5549971461296082,0.363948792219162,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000042,나 오늘 위로가 필요해. [SEP] 오늘 무슨일 있으셨나요? [SEP] 학교 일진들에게 맞았어 너무 화가나. [SEP] 학교 폭력을 당해 화가 많이 나셨군요.,E17,Pro_01868,Pro_01868_00003,Pro_01868,0.004263412207365,-0.3033183217048645,-0.2967424690723419,-0.3974440395832062,0.2204359769821167,0.0956614166498184,-0.1753066480159759,-0.0106896301731467,0.0655839145183563,0.3046529591083526,0.0860129818320274,-0.1556402742862701,-0.1053435951471328,-0.1403970867395401,-0.1901682615280151,0.0089432559907436,-0.1462278664112091,-0.2756558954715729,-0.1909485608339309,0.1799801439046859,0.0669957920908927,0.0177432112395763,-0.0752099677920341,-0.1260999143123626,-0.1887121349573135,-0.1294208317995071,-0.3302826285362243,0.2008575797080993,-0.3017419576644897,0.222865417599678,-0.3779725134372711,-0.0785888880491256,-0.2128265798091888,0.0826914310455322,0.0603136122226715,0.3867703378200531,0.0555811449885368,0.1240739077329635,-0.1451925337314605,0.0229680407792329,-0.2772018611431122,0.2555510401725769,-0.1009674221277237,-0.0829788073897361,-0.0737308636307716,0.0031521364580839,0.0315741524100303,-0.1095843017101287,0.134826973080635,-0.0949717536568641,-0.5722361207008362,0.0955962240695953,0.3110785484313965,-0.4682626724243164,-0.0923622623085975,0.0655316933989524,0.1824115216732025,-0.2117386311292648,0.2926125526428222,0.018494127318263,-0.0520364604890346,0.3422184884548187,0.1895085275173187,0.1352607160806656,0.0701445639133453,0.2598680853843689,0.6111647486686707,0.3452804982662201,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000043,내가 배달하다가 오토바이 사고를 당했는데 다리를 못 쓸 거 같다고 해. [SEP] 사고를 당해서 다리를 못 쓸 것 같은 상황이라 아주 슬프시겠어요. [SEP] 좌절할 가족들을 생각하면 마음이 너무 아파서 이 상황을 어떻게 해야 할지 모르겠어. [SEP] 지금 상황에서 어떻게 하는 것이 가장 좋을까요? [SEP] 솔직하게 지금의 상황을 얘기하고 가족들의 도움을 받아야겠어. [SEP] 가족들에게 솔직히 말씀드려서 지금의 어려움이 한결 나아지길 바라요.,E33,Pro_07284,Pro_07284_00015,Pro_07284,-0.0329933427274227,-0.2694595158100128,-0.2884468734264374,-0.3201563060283661,0.1705290824174881,0.1028812304139137,-0.1809442788362503,-0.0429888777434825,0.0537688061594963,0.2883239090442657,0.0505847632884979,-0.1857248842716217,-0.1172467246651649,-0.0929660201072692,-0.1321687549352646,0.041851207613945,-0.1202647760510444,-0.2936275899410248,-0.2163803726434707,0.1122764348983764,-0.0047627813182771,0.0221154689788818,-0.078779898583889,-0.1634239107370376,-0.1579731255769729,-0.1158303320407867,-0.3610077500343323,0.1994451284408569,-0.2879118323326111,0.252960056066513,-0.3303505182266235,-0.0814446657896041,-0.236882135272026,-0.0243314839899539,0.0776315256953239,0.3868845701217651,0.0681007876992225,0.1047901585698127,-0.1616341471672058,0.0036232946440577,-0.2615492641925812,0.2618261575698852,-0.1323537975549698,-0.0844696462154388,-0.0864539444446563,-0.0293749328702688,0.083906777203083,-0.1112186461687088,0.0862079858779907,-0.1124368086457252,-0.5673460960388184,0.1169306188821792,0.2488192617893219,-0.407107263803482,-0.1325707882642746,-0.0191822852939367,0.1279652863740921,-0.1962446719408035,0.300471544265747,0.0304400641471147,-0.031136991456151,0.2554816603660583,0.1782321184873581,0.1384018659591674,0.1681588739156723,0.2896705269813537,0.5502033233642578,0.3447075188159942,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000044,고기를 많이 먹으면 심장병에 걸리기 쉽대. 좋아하는 고기를 먹을 수 없어서 화가 나! [SEP] 좋아하는 음식이 건강에 좋지 않다니 슬프겠어요. [SEP] 하지만 나이가 있으니 건강을 신경 써야겠어. [SEP] 건강을 유지하려면 어떻게 해야 할까요? [SEP] 고기는 조금만 먹고 운동을 열심히 할 거야. [SEP] 미세먼지가 심한 날에는 마스크를 끼거나 외출을 자제하는 것이 좋군요.,E14,Pro_10625,Pro_10625_00005,Pro_10625,-0.0314629487693309,-0.2587343156337738,-0.2787143588066101,-0.2746995985507965,0.1527618318796157,0.0972350463271141,-0.1925938874483108,-0.0581236332654953,0.0503909774124622,0.270965576171875,0.0196732077747583,-0.2003346979618072,-0.120279349386692,-0.0842513144016265,-0.1226566880941391,0.0499516241252422,-0.1184035837650299,-0.2908843159675598,-0.2235300242900848,0.0940327122807502,-0.0242638047784566,0.0113326190039515,-0.0813402608036995,-0.1909469962120056,-0.1694494187831878,-0.1260470747947693,-0.354239284992218,0.1758351773023605,-0.2892646789550781,0.2666403949260711,-0.3074378669261932,-0.062706135213375,-0.2360060811042785,-0.0515304021537303,0.0771401077508926,0.3730498254299164,0.0938165038824081,0.0930245071649551,-0.1591623723506927,-4.74192202091217e-05,-0.2383482903242111,0.2668807208538055,-0.1273823678493499,-0.0569652952253818,-0.0893536061048507,-0.0287653561681509,0.0891638547182083,-0.1148658469319343,0.0721151158213615,-0.1094879880547523,-0.5512809157371521,0.1123314797878265,0.2193351686000824,-0.3881780505180359,-0.1639156937599182,-0.0425072014331817,0.1148446649312973,-0.1758499592542648,0.2974733710289001,0.0379601195454597,-0.0309794656932353,0.2225076705217361,0.1640946120023727,0.1249100044369697,0.2057534754276275,0.2598549723625183,0.5280871391296387,0.3318338692188263,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000045,얼굴과 몸에 주름살이 생긴 후로 거울 보기가 싫어. 노인 같고 내가 가치 없는 것 같아. [SEP] 아주 속상하고 세월이 야속하게 느껴질 것 같아요. [SEP] 내가 늙어가는 걸까. 다들 날 그렇게 볼 것 같아. [SEP] 어떻게 해야 지금의 기분과 상황에서 나아질까요? [SEP] 있는 그대로 받아들이고 이럴수록 건강을 위해 운동을 해야겠어. [SEP] 사람들과 함께 운동하고 지금의 감정을 나눌 사람이 있었으면 좋겠어요.,E19,Pro_07270,Pro_07270_00026,Pro_07270,-0.0678282082080841,-0.2589588761329651,-0.2864171862602234,-0.3124741315841675,0.1475469321012497,0.1202351972460746,-0.151813805103302,-0.0453456230461597,0.0496725849807262,0.2845859825611114,0.0668512880802154,-0.1817061305046081,-0.1048726439476013,-0.0766425803303718,-0.0997403487563133,0.0641649365425109,-0.0957240909337997,-0.297217458486557,-0.2060959190130233,0.0789983570575714,-0.0266812220215797,0.0459824167191982,-0.0674335733056068,-0.1418801397085189,-0.1130459904670715,-0.0952917709946632,-0.3742626309394836,0.221014529466629,-0.2667278945446014,0.2417133897542953,-0.3239958584308624,-0.1125840619206428,-0.2457099705934524,-0.0612206570804119,0.0833008959889411,0.3827731311321258,0.0333820953965187,0.1187525540590286,-0.1587909162044525,-0.0078337825834751,-0.2576966285705566,0.2399327307939529,-0.1562689691781997,-0.1234647706151008,-0.0809627100825309,-0.055552776902914,0.107219859957695,-0.0998269319534301,0.0752531662583351,-0.1247091591358184,-0.5554558634757996,0.1249570921063423,0.2251179069280624,-0.3671483397483825,-0.0976745411753654,-0.0321381315588951,0.0838053226470947,-0.2053673416376114,0.2995234131813049,0.0344256460666656,-0.0161297377198934,0.2296744436025619,0.1881773173809051,0.1495961397886276,0.1725733280181884,0.3473882377147674,0.5120082497596741,0.3253282904624939,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000046,다른 친구들은 다 취업을 했는데 왜 나만 취업을 못 하는 걸까? 나 자신이 너무 증오스러워. [SEP] 취업과 진로 고민으로 아주 힘드시군요. [SEP] 사실 내가 정말로 뭘 하고 싶은지도 모르겠어. 이 나이 먹도록 뭘 했는지도 모르겠어. [SEP] 이 문제를 해결하기 위해 어떤 좋은 방법이 있을까요? [SEP] 나를 정말 잘 아는 은사님께 조언을 구해야겠어. [SEP] 은사님과의 대화를 통해 좋은 해결책이 나왔으면 좋겠네요.,E10,Pro_05341,Pro_05341_00017,Pro_05341,0.2203337848186493,0.1539065688848495,-0.9277239441871644,0.6989675760269165,0.768911600112915,0.8879137635231018,-0.3743648529052734,-0.3326132893562317,0.4981151223182678,0.9009299874305724,0.4913316071033478,-0.0711175501346588,0.9548377990722656,-0.9057965278625488,0.8753398656845093,-0.1222327351570129,-0.8555671572685242,0.8138287663459778,0.5540063381195068,-0.6973456740379333,0.5548165440559387,-0.3106552362442016,-0.5773957967758179,-0.959069848060608,-0.2433937489986419,-0.7797816395759583,-0.2953788936138153,0.4425827860832214,-0.9478232860565186,-0.1978904604911804,-0.798427402973175,0.8875249028205872,-0.8988592624664307,0.4473168551921844,0.23794487118721,0.9518644213676452,0.862540066242218,0.5084848403930664,0.7236360311508179,-0.3059852123260498,-0.1622777730226516,-0.540560245513916,-0.7838854193687439,-0.125519186258316,0.5677856802940369,-0.5974618792533875,0.6894831657409668,-0.8846421241760254,0.6434573531150818,-0.9581179618835448,-0.0553525537252426,0.4854645729064941,0.8554312586784363,0.0966445952653884,-0.6126713156700134,0.2035502940416336,0.4484769403934479,0.2515101134777069,-0.0990914031863212,-0.7853579521179199,-0.6799625754356384,-0.6838399767875671,0.033665157854557,-0.644858181476593,0.2324133813381195,0.2328021228313446,0.5909676551818848,0.3754520416259765,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000047,스펙이 낮아서 취업이 잘 안 돼. 더군다나 여성은 남성보다 취업 문이 작아서 더 힘들어. [SEP] 취업이 잘 안 돼서 힘드시군요. [SEP] 스펙을 높이기 위해 다른 사람보다 더 열심히 했어야 했는데 도대체 그동안 뭘 한 걸까. [SEP] 이 상황에서 할 수 있는 것이 무엇이 있을까요? [SEP] 다른 사람들과 차별화된 무언가를 찾아야 하는데 찾을 수 있을지 모르겠어. [SEP] 취업에 관한 다양한 정보를 접할 수 있길 바랄게요.,E11,Pro_05342,Pro_05342_00017,Pro_05342,-0.0293783172965049,-0.1737441420555114,-0.289717823266983,-0.2751491069793701,0.1502212882041931,0.0461245775222778,-0.1858709901571273,-0.0409182459115982,0.0308355186134576,0.2772439122200012,0.014081947505474,-0.1794242858886718,-0.1511711627244949,-0.0448954291641712,-0.0919331982731819,-0.0100932763889431,-0.0818437188863754,-0.2726837396621704,-0.2556378841400146,0.1120267510414123,-0.055345993489027,0.0141964703798294,-0.1212889999151229,-0.1472805291414261,-0.1163446903228759,-0.0639548301696777,-0.3701733648777008,0.2099667340517044,-0.2463887333869934,0.2583730816841125,-0.2441948652267456,-0.0482384264469146,-0.2222567796707153,-0.0743719115853309,0.0946790501475334,0.4036996066570282,0.0779787749052047,0.0462121479213237,-0.1958999037742614,0.0218617040663957,-0.2638870775699615,0.2840471267700195,-0.1341888457536697,-0.0707956403493881,-0.131337285041809,-0.0392300523817539,0.1105622127652168,-0.1028799042105674,0.0166525319218635,-0.1101102828979492,-0.5744843482971191,0.1757824718952179,0.2449974715709686,-0.3732692003250122,-0.1682383567094802,-0.1082406565546989,0.1462844014167785,-0.1858877688646316,0.2756772339344024,0.0063951821066439,0.0043162028305232,0.1862071305513382,0.1444499492645263,0.1548479497432708,0.213721677660942,0.2689655423164367,0.4802306294441223,0.4222866892814636,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
s_000048,단풍잎이 빨갛게 물들었네. 아름다운 가을이야. [SEP] 오래간만에 기분 좋아 보이시네요. [SEP] 요즘은 여러 가지로 감사해. 꾸준하게 노후준비를 했더니 이제부터는 받게 되고. [SEP] 노후 준비가 잘 되어서 행복하신가 보네요. [SEP] 힘들었던 시간도 지나가고 이제 건강하기만 바래야지. 주변도 살피고. [SEP] 축하드려요. 편안해 보이셔서 저도 기쁘네요.,E61,Pro_08752,Pro_08752_00008,Pro_08752,-0.1948326826095581,-0.1200904548168182,-0.2498439848423004,-0.0602824054658412,-0.0245040152221918,0.135498896241188,-0.1128121688961982,-0.1231241002678871,0.0070003969594836,0.2103713601827621,-0.0200623404234647,-0.2374140918254852,-0.1102322340011596,0.0649971440434455,0.0957989767193794,0.1549998372793197,0.0208502225577831,-0.3130691349506378,-0.2447057217359542,-0.1312174648046493,-0.2321033775806427,0.0844040364027023,-0.0678328797221183,-0.1871200650930404,0.0343504585325717,-0.0254864413291215,-0.4325554370880127,0.2270956486463546,-0.1780418008565902,0.2827202081680298,-0.1517129689455032,-0.1389773041009903,-0.288588672876358,-0.3536126017570495,0.1253700405359268,0.3493610918521881,0.0222362857311964,0.0783720016479492,-0.1817995458841323,-0.0606080964207649,-0.1772708743810653,0.2133157402276992,-0.2434442341327667,-0.1574736982583999,-0.1092293187975883,-0.1637296378612518,0.250302642583847,-0.0773186013102531,-0.0754527524113655,-0.1694387644529342,-0.4830042421817779,0.1872428208589553,0.0116595597937703,-0.1051333248615264,-0.1446512639522552,-0.2552374601364136,-0.1182888224720954,-0.1598203033208847,0.2893064022064209,0.0650430768728256,0.0637700408697128,-0.0625715404748916,0.1533890962600708,0.1595671772956848,0.4079065322875976,0.4555084109306335,0.2604029178619385,0.2819842398166656,1,error,pending,<urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>,pending,pending,,,pending,pending,,,pending,pending,,,pending,pending,,,,,,False
