text,label,persona_id,talk_id,profile_id,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32,z_33,z_34,z_35,z_36,z_37,z_38,z_39,z_40,z_41,z_42,z_43,z_44,z_45,z_46,z_47,z_48,z_49,z_50,z_51,z_52,z_53,z_54,z_55,z_56,z_57,z_58,z_59,z_60,z_61,z_62,z_63,dopamine,serotonin,norepinephrine,melatonin
요즘 취업 시장이 좋지 않아서 좋은 직장이 많이 없는 것 같아. [SEP] 요즘 취업 시장이 아주 좋지 않다고 들었어요. [SEP] 지원한 곳도 다 떨어지고 막막해. [SEP] 많이 힘드시겠어요. 차근차근히 할 수 있는 것이 무엇이 있을까요?,E20,Pro_05351,Pro_05351_00020,Pro_05351,-0.06888839,-0.21524483,-0.26833317,-0.200905,0.102520995,0.099403605,-0.18186331,-0.08074026,0.037051324,0.2493502,-0.007040466,-0.21639097,-0.12348351,-0.041019812,-0.06441024,0.07441921,-0.08326676,-0.29495814,-0.23664717,0.032910608,-0.08724646,0.022213904,-0.083335735,-0.20342065,-0.12564684,-0.1036978,-0.3725937,0.1783405,-0.26259807,0.27893773,-0.25490075,-0.06918704,-0.2482853,-0.14250356,0.090283036,0.3644827,0.091022365,0.07871168,-0.16760112,-0.0146786645,-0.21559721,0.26047632,-0.15356454,-0.06661184,-0.09958112,-0.06104554,0.13300696,-0.108113036,0.025353253,-0.12264807,-0.5317166,0.13331617,0.1584825,-0.3157964,-0.17906536,-0.11260537,0.057300847,-0.16229373,0.29371038,0.04580942,-0.006232267,0.13626677,0.15262814,0.12873043,0.2763531,0.29078642,0.45239425,0.3229909
회사에서 해고당했어. [SEP] 저런 아주 속상하시겠어요. [SEP] 너무 슬퍼. 다시는 취업을 못 할 것 같아. [SEP] 지금 무엇을 하는 게 좋을까요?,E20,Pro_05351,Pro_05351_00045,Pro_05351,-0.024381867,-0.2520858,-0.28430423,-0.3208624,0.17160878,0.0870613,-0.16989149,-0.033461824,0.050474998,0.2783288,0.048506502,-0.17200305,-0.11215524,-0.0975089,-0.13595274,0.024064297,-0.11161536,-0.2729438,-0.20773509,0.12591504,0.0036218045,0.021735076,-0.083015636,-0.142347,-0.15205914,-0.10830114,-0.34150147,0.1946575,-0.27427298,0.23678686,-0.31791517,-0.07206116,-0.21865262,-0.005572061,0.0720557,0.37494928,0.06332413,0.10122181,-0.15397093,0.012821371,-0.248912,0.25350812,-0.11918352,-0.078338385,-0.08839366,-0.023417082,0.07104667,-0.10346285,0.08382086,-0.10321835,-0.5490909,0.117740266,0.25290766,-0.40248471,-0.11892361,-0.009347468,0.13402788,-0.19146402,0.2834148,0.024300423,-0.027354674,0.25685573,0.17021163,0.13467233,0.14373326,0.2691425,0.53066194,0.34123883
직장에서 가깝게 지내던 분이 퇴사했어. [SEP] 가깝게 지내던 분이 퇴사해서 슬프시겠어요. [SEP] 입사할 때부터 일을 가르쳐 주셨던 분인데 이제 혼자 일을 해 나가야 한다고 생각하니 막막해. [SEP] 입사할 때부터 함께 하신 분이라 더 슬프신 것 같네요.,E20,Pro_05351,Pro_05351_00035,Pro_05351,-0.06747724,-0.19693093,-0.2822039,-0.3120055,0.13916859,0.084309205,-0.11702202,-0.023825595,0.03601663,0.2681571,0.06957637,-0.14879416,-0.10052651,-0.06510024,-0.08260634,0.02358106,-0.05817005,-0.2570713,-0.19680259,0.09468886,-0.031027183,0.05697229,-0.082638524,-0.080300115,-0.06522576,-0.05282286,-0.3519206,0.23371185,-0.21920483,0.20527285,-0.28012305,-0.10596536,-0.21364163,-0.051270843,0.081767,0.3706234,0.0039468016,0.1041409,-0.1562311,0.010272235,-0.24303965,0.22116433,-0.14633751,-0.13511316,-0.09537282,-0.060002856,0.10186082,-0.0773833,0.049031056,-0.11441839,-0.5258722,0.15038848,0.23117048,-0.3365959,-0.058856573,-0.04116359,0.08575505,-0.20495582,0.26244104,0.015141267,0.008285038,0.21029317,0.17287178,0.15804239,0.13347241,0.34086278,0.4469205,0.34034672
진로 문제 때문에 너무 고민이 많아. 정말 울적해. [SEP] 진로 때문에 고민이 많이 되나 보군요. [SEP] 내 전공인 디자인인데 요즘 취업이 쉽지 않아서 원하지 않는 과에 전과라도 해야 할 것 같아. 너무 슬프고 속상해. [SEP] 취업 때문에 원하지 않는 과로 옮겨야 하는지에 대한 고민으로 마음이 아주 힘들겠군요.,E20,Pro_05351,Pro_05351_00036,Pro_05351,-0.009051609,-0.19497927,-0.29408652,-0.34614095,0.1856988,0.0424222,-0.16008183,-0.007953219,0.038674,0.28563663,0.055020235,-0.14309922,-0.13034286,-0.08418842,-0.13227543,-0.035788376,-0.09010803,-0.24806811,-0.22191674,0.16388449,0.004901873,0.02250781,-0.11291845,-0.09176357,-0.12022047,-0.06393195,-0.3390134,0.21943058,-0.2427745,0.21675542,-0.28352332,-0.058054235,-0.19596452,0.015555897,0.078400806,0.39493784,0.046093877,0.07143347,-0.17455505,0.037621208,-0.2697109,0.262339,-0.11117457,-0.08681439,-0.11643347,-0.019638278,0.067569554,-0.09191095,0.05707557,-0.095890075,-0.5635504,0.15901378,0.29234093,-0.41010123,-0.10594847,-0.029838212,0.17592165,-0.2026538,0.26000786,-0.004694148,-0.0064331116,0.2585474,0.15708128,0.15521297,0.11269823,0.26161593,0.5087979,0.40831634
고객들이 나에게 폭언을 할 때마다 자존감도 떨어지고 너무 슬퍼. [SEP] 고객들의 폭언으로 자존감도 떨어지고 아주 슬프시군요. [SEP] 사람들은 내가 감정이 없는 사람인 줄 아나 봐. 이젠 더 참을 수 없는 상황에 이르렀어. [SEP] 어떻게 하면 이 상황을 해결할 수 있을까요?,E20,Pro_05351,Pro_05351_00001,Pro_05351,-0.022914208,-0.22533727,-0.282625,-0.27475724,0.15564644,0.07180977,-0.19470955,-0.050402414,0.042987376,0.2723988,0.012947357,-0.19191532,-0.13439575,-0.07210075,-0.11688689,0.020339318,-0.107723534,-0.2806385,-0.23750906,0.10836024,-0.032099657,0.0074209957,-0.09985291,-0.17663857,-0.15699963,-0.105173476,-0.35556242,0.18373162,-0.2751131,0.26426098,-0.28177533,-0.049233735,-0.22683355,-0.05238191,0.08232815,0.38418108,0.0946505,0.07107707,-0.17329817,0.011673621,-0.24691983,0.27708888,-0.123793684,-0.05314794,-0.10731251,-0.02716377,0.091889344,-0.11161095,0.051622774,-0.10623211,-0.5601979,0.13584761,0.23341312,-0.3887908,-0.17189075,-0.0657722,0.1358897,-0.17674147,0.28709292,0.024362143,-0.0195405,0.21222746,0.15301144,0.13365813,0.20672844,0.24894929,0.513585,0.37032765
올해 진급 예정이었는데 진급이 안 됐어. 슬퍼. [SEP] 예정된 진급이 되지 않아 슬프시군요. 이런 상황을 어떻게 극복할 수 있을까요? [SEP] 기대를 많이 해서인지 실망도 크네. 하지만 더 열심히 하다 보면 곧 진급하겠지. [SEP] 더 열심히 하겠다는 긍정적인 마음을 가지셨군요.,E20,Pro_05351,Pro_05351_00019,Pro_05351,-0.059893474,-0.20640714,-0.27445212,-0.24578871,0.12180001,0.08682251,-0.16352195,-0.057545178,0.036626697,0.25735608,0.017976798,-0.19048285,-0.11888593,-0.052359436,-0.0776615,0.046690457,-0.07755813,-0.27834293,-0.22515967,0.065463945,-0.061992604,0.029987743,-0.087642126,-0.15956068,-0.110711396,-0.0861844,-0.3617848,0.19585246,-0.24884836,0.25301543,-0.26277936,-0.07496333,-0.23193653,-0.09998068,0.08634263,0.36880204,0.06524764,0.08290241,-0.16536167,-0.0012594492,-0.22771937,0.25125518,-0.14514887,-0.08405605,-0.10121086,-0.054848623,0.11636019,-0.09832904,0.03433681,-0.11640204,-0.5328836,0.14083326,0.1932712,-0.3326284,-0.14167698,-0.08521846,0.08007637,-0.1767287,0.28059345,0.031629115,-0.0025031106,0.16919164,0.15685582,0.13850825,0.22064547,0.29612514,0.4564168,0.33804086
이번에 취업 면접을 봤는데 망친 것 같아서 슬퍼. [SEP] 면접을 망친 것 같아 슬프시군요. 이럴 때 기분이 좋아질 방법이 있을까요? [SEP] 모르겠어. 면접에서 떨어지면 어떡하지? [SEP] 면접에서 탈락할까 봐 걱정이 많으신 것 같네요.,E20,Pro_05351,Pro_05351_00028,Pro_05351,-0.0031851274,-0.263853,-0.28737795,-0.33187464,0.18870777,0.07936996,-0.18861623,-0.031348746,0.054298356,0.28442404,0.042600553,-0.17470734,-0.12000507,-0.10915055,-0.15797529,0.011663031,-0.12935929,-0.27402171,-0.21412812,0.14768447,0.019796738,0.007782108,-0.088883966,-0.15588413,-0.18076885,-0.12198567,-0.33611166,0.18403785,-0.29015768,0.24447104,-0.3277035,-0.05585939,-0.21564855,0.019897243,0.06896669,0.38074782,0.083017655,0.09489357,-0.15669668,0.019211046,-0.25599167,0.26778752,-0.10595861,-0.057399083,-0.090718076,-0.007196856,0.05660024,-0.11153098,0.09390773,-0.0968893,-0.56126434,0.11221334,0.27118507,-0.43100557,-0.13884257,0.001834953,0.16287056,-0.18886866,0.287053,0.021925636,-0.038063772,0.27811757,0.16704643,0.12937616,0.13885137,0.23856765,0.5617173,0.35482514
코로나바이러스 때문에 회사에서 해고됐어. 너무 슬퍼. [SEP] 코로나바이러스 때문에 해고되셨다니 너무 슬프시겠어요. 슬픔을 극복하는 방법이 있으신가요? [SEP] 이럴 때일수록 잘 먹고 잘 자려고. 못했던 운동도 하고. [SEP] 운동도 하고 잘 쉬려고 하시는군요.,E20,Pro_05351,Pro_05351_00042,Pro_05351,-0.032319732,-0.21084234,-0.28133792,-0.3151521,0.16006169,0.06866288,-0.14489004,-0.022761246,0.04083707,0.26748142,0.051073655,-0.15338758,-0.10874546,-0.08463016,-0.11666132,0.005026637,-0.08349746,-0.25081924,-0.20258084,0.12583995,-0.007203613,0.032657817,-0.09079646,-0.10402246,-0.11392635,-0.07813398,-0.33278024,0.20665345,-0.24159674,0.21515837,-0.28759125,-0.07368202,-0.2025806,-0.0124819875,0.07347831,0.36789596,0.040457442,0.09326963,-0.1536661,0.020678837,-0.23953131,0.2395675,-0.11951612,-0.092543975,-0.097292386,-0.03260129,0.07531867,-0.08832725,0.063032776,-0.10040231,-0.5301187,0.13638599,0.24945799,-0.3746545,-0.092565626,-0.02270824,0.12514271,-0.19231,0.2617134,0.013817018,-0.00874329,0.23583691,0.16214399,0.14241455,0.12722388,0.27751896,0.48215312,0.34841436
오늘 입사 면접을 봤어. [SEP] 조금 더 자세히 이야기해 주시겠어요? [SEP] 면접을 잘 본 것 같아! 그 회사에 취업할 수 있겠어. [SEP] 입사를 자신하시는 것에서 스스로에 대한 신뢰가 느껴지는 것 같아요.,E62,Pro_05393,Pro_05393_00016,Pro_05393,-0.1610254,-0.18561728,-0.24714072,-0.096254505,0.009929389,0.14813551,-0.13125938,-0.11861984,0.024181468,0.21350472,-0.014949944,-0.23903899,-0.0954809,0.015134512,0.036754988,0.16040666,-0.023197765,-0.31154492,-0.22283809,-0.09467197,-0.17697875,0.06645453,-0.051718246,-0.20851468,-0.03467195,-0.07709054,-0.4032553,0.194411,-0.21952744,0.2814264,-0.20950851,-0.12534866,-0.27982178,-0.28516343,0.1052108,0.33212277,0.04766445,0.10208158,-0.15595074,-0.05760319,-0.1685852,0.21364857,-0.2128389,-0.12434899,-0.08485231,-0.1299824,0.20561258,-0.08940514,-0.02068021,-0.15412967,-0.4753801,0.13967083,0.036329277,-0.16852584,-0.14767136,-0.18254545,-0.08833934,-0.15312636,0.2966766,0.07511445,0.027955243,0.009234841,0.16089398,0.13415697,0.36260572,0.4008852,0.32928932,0.24288404
회사에서 나를 참 신뢰하는 것 같아. 그건 기분이 좋아. [SEP] 회사에서 신뢰받는 것 같아 기분이 좋으시겠어요. 어떤 비결이 있으신가요? [SEP] 당연히 내가 업무를 잘 처리해서지. 그런데 내가 잘해선지 일이 자꾸 늘어나네? [SEP] 회사에서 신뢰받는 직원이라 일이 늘어나시는군요.,E62,Pro_05393,Pro_05393_00033,Pro_05393,-0.19484158,-0.16324043,-0.23805031,-0.052441027,-0.027559534,0.16010092,-0.10817727,-0.13073096,0.016848646,0.19642074,-0.020003607,-0.24391891,-0.085271135,0.039310846,0.07838194,0.18631595,0.0053920965,-0.31198287,-0.21767794,-0.14098464,-0.21266212,0.08373142,-0.042906784,-0.20364863,0.0064407107,-0.060832206,-0.41161704,0.20112672,-0.19583236,0.2785448,-0.18274173,-0.1437178,-0.28709054,-0.3371435,0.11096876,0.3177201,0.02901625,0.10699345,-0.15187325,-0.07111154,-0.14747995,0.19406073,-0.23327975,-0.14566979,-0.08236965,-0.15637508,0.23254417,-0.07940453,-0.043739438,-0.16435249,-0.44794238,0.14648269,-0.010965602,-0.1041501,-0.13320014,-0.21264012,-0.14248057,-0.14830185,0.2922477,0.08343711,0.044805277,-0.044964112,0.16047019,0.13697927,0.3928914,0.43940115,0.27171963,0.21581572
먼저 취업한 선배가 면접 비결을 알려줬어. 곧 면접 보러 가는데 든든해. [SEP] 선배가 면접 비결을 알려줘서 든든하시군요. 어떤 내용인지 알 수 있을까요? [SEP] 면접 볼 때 태도 같은 일반적인 거야. 하지만 그렇게 나를 챙겨주는 사람이 있다는 게 든든해. [SEP] 본인을 생각해주는 사람이 있어서 든든하시군요.,E62,Pro_05393,Pro_05393_00009,Pro_05393,-0.1506308,-0.17798045,-0.25062543,-0.13668717,0.027554331,0.13564068,-0.11284371,-0.09704918,0.024080915,0.21722154,0.006069489,-0.214375,-0.088373624,0.0014601339,0.021872723,0.13509965,-0.018279543,-0.29251024,-0.20863627,-0.063370526,-0.15125826,0.07248536,-0.05446302,-0.16774288,-0.023780016,-0.063755624,-0.38767803,0.20570059,-0.2062975,0.25520286,-0.21658403,-0.12797284,-0.26151934,-0.24382669,0.099117085,0.3305411,0.025453236,0.10717909,-0.14966564,-0.04455963,-0.17396188,0.20235778,-0.2013227,-0.13606377,-0.084412865,-0.12203403,0.1864755,-0.07959328,-0.010195124,-0.14595717,-0.46918705,0.14250234,0.06717906,-0.18434688,-0.1115356,-0.1526835,-0.06820921,-0.16346993,0.28178194,0.06298247,0.0299477,0.041296065,0.16321164,0.13955909,0.30709404,0.39817423,0.33052024,0.2497998
직장 상사로부터 칭찬을 받았는데 너무 신이 나! [SEP] 칭찬을 받아 기쁘군요. 어떤 칭찬을 받으셨나요? [SEP] 다른 사람이 실수한 일을 내가 깔끔하게 처리해서 칭찬을 받았어. [SEP] 깔끔한 일 처리로 칭찬을 받았군요.,E68,Pro_05399,Pro_05399_00039,Pro_05399,-0.17113173,-0.18882133,-0.24127197,-0.081021875,-0.0022480506,0.15740913,-0.122631185,-0.123881646,0.02429034,0.20445783,-0.016506543,-0.24166666,-0.085908614,0.01591513,0.044983525,0.17557956,-0.018009055,-0.31069085,-0.21412937,-0.11085366,-0.1826948,0.07158439,-0.04291897,-0.21036634,-0.0288445,-0.080648616,-0.39982668,0.18977489,-0.21620007,0.27891412,-0.20857087,-0.13187432,-0.28104785,-0.2963642,0.103161305,0.31932506,0.043441936,0.110626295,-0.14689983,-0.06404249,-0.15423833,0.20253785,-0.216103,-0.12774393,-0.077411205,-0.13602364,0.20893574,-0.08658453,-0.01983971,-0.15566725,-0.45754713,0.13148801,0.016396178,-0.14854106,-0.13984852,-0.18052953,-0.11084205,-0.14862287,0.29545763,0.08203809,0.028491298,-0.0028382118,0.16227223,0.12922733,0.36719158,0.4079647,0.31383908,0.21792245
취업해서 너무 신이 나! [SEP] 취업해서 기쁘시군요. 취업하면 무엇을 가장 하고 싶으셨나요? [SEP] 나는 월급을 받아서 부모님께 용돈을 드리고 싶어! [SEP] 월급을 받으시면 부모님께 용돈을 드리고 싶으셨군요.,E68,Pro_05399,Pro_05399_00041,Pro_05399,-0.19219445,-0.20311192,-0.23974206,-0.038406063,-0.024860281,0.18078177,-0.14116831,-0.15042673,0.0252009,0.20557608,-0.0332204,-0.27191433,-0.093574695,0.03536856,0.06825671,0.21302637,-0.022521785,-0.34047887,-0.23107293,-0.15493281,-0.21642663,0.07033925,-0.036090292,-0.2565807,-0.0337386,-0.093452476,-0.4273512,0.18546508,-0.23223317,0.31073275,-0.20674609,-0.13993888,-0.30978128,-0.35124892,0.11335998,0.3269724,0.061286427,0.10973719,-0.15697359,-0.083807565,-0.15530702,0.21416521,-0.23862642,-0.12680116,-0.07611388,-0.15194623,0.23865227,-0.09817463,-0.031525817,-0.17087556,-0.47239947,0.13027602,-0.021211404,-0.1265836,-0.17610069,-0.21773723,-0.14197065,-0.14273262,0.31868434,0.09778403,0.027645467,-0.041000802,0.16598374,0.12820934,0.43620628,0.43259302,0.31532127,0.20993227
오늘 사장님께 칭찬받아서 매우 기뻐. [SEP] 사장님께 칭찬받으셔서 기분이 좋으시군요. [SEP] 전 직원 앞에서 내 이름을 부르셨거든. 앞으로도 일을 열심히 해야겠어. [SEP] 칭찬 덕분에 일에 대한 열정이 더 생기셨군요.,E68,Pro_05399,Pro_05399_00024,Pro_05399,-0.21071328,-0.12562995,-0.22813833,-0.009043616,-0.056647092,0.151713,-0.09088115,-0.13627775,0.0071319365,0.17494923,-0.03506256,-0.24226941,-0.08084851,0.05947513,0.10899351,0.18920253,0.032784294,-0.2985656,-0.21606429,-0.16638954,-0.24000485,0.09112418,-0.0451842,-0.19363618,0.037763674,-0.04275406,-0.40677,0.19906984,-0.16860934,0.27188644,-0.14276886,-0.1425951,-0.2805129,-0.37016672,0.11353498,0.30100605,0.021470511,0.098891884,-0.14880797,-0.073392764,-0.122381896,0.1810429,-0.23853596,-0.1484818,-0.08771988,-0.1707127,0.24682489,-0.068846904,-0.07048777,-0.16508348,-0.41587988,0.15705144,-0.045283828,-0.05115813,-0.12783536,-0.24090582,-0.17338212,-0.13711649,0.27692524,0.08422283,0.061463986,-0.0937444,0.14900403,0.13586058,0.4122717,0.4439655,0.21263586,0.20342004
지난주에 정말 가고 싶던 회사에 원서 접수했는데 합격했어. 매우 기뻐. [SEP] 정말 축하해요. 이제 더 준비할 것이 남아있나요? [SEP] 응. 이제 면접만 합격하면 돼. 열심히 준비해서 꼭 합격할 거야. [SEP] 네. 면접 준비에 가장 중요한 것이 무엇일까요?,E68,Pro_05399,Pro_05399_00038,Pro_05399,-0.17889674,-0.1830442,-0.24086088,-0.036893513,-0.019299123,0.16054896,-0.1474281,-0.14521177,0.021258034,0.20404184,-0.042891745,-0.26698223,-0.103160135,0.038190115,0.064343296,0.19057816,-0.020313337,-0.33059135,-0.23969565,-0.13907951,-0.2158158,0.062310807,-0.04950229,-0.25177383,-0.03642213,-0.08595045,-0.42155215,0.18247393,-0.22662112,0.30992278,-0.18954687,-0.12317476,-0.30000058,-0.3433647,0.11387863,0.3308397,0.07013105,0.09350228,-0.16362736,-0.0736986,-0.15684211,0.22340415,-0.22917841,-0.113398984,-0.08753039,-0.14449367,0.23340721,-0.097714745,-0.04163766,-0.16470419,-0.47564375,0.14098044,-0.009259547,-0.13433768,-0.18745834,-0.22687678,-0.1210783,-0.13886797,0.31012413,0.089104496,0.03126833,-0.04311047,0.1554121,0.12886305,0.43399554,0.4085,0.31061286,0.23323637
얼마 전에 봤던 면접에서 떨어져서 너무 실망스러운 마음이 들어. [SEP] 면접에서 떨어져서 실망감을 느끼시는군요. 어떻게 하면 이런 마음을 극복할 수 있을까요? [SEP] 이번 면접에서의 탈락을 경험이라고 여기고 다시 열심히 준비해서 다른 면접에 도전한다면 극복할 수 있을 것 같아. [SEP] 새로운 도전을 통해 극복하려 하시는군요.,E21,Pro_05352,Pro_05352_00018,Pro_05352,-0.047452923,-0.22239147,-0.27718058,-0.25085306,0.13289057,0.08744037,-0.18170266,-0.06059938,0.040749215,0.26391265,0.012532376,-0.19843526,-0.12569414,-0.059687883,-0.092645004,0.045671158,-0.094144024,-0.28630537,-0.23229048,0.07517472,-0.05365284,0.01927457,-0.08965968,-0.1791316,-0.13575374,-0.10081028,-0.36361206,0.18744339,-0.26624632,0.26496938,-0.27442098,-0.06555091,-0.23614176,-0.08917067,0.08552398,0.37538263,0.08311582,0.07988325,-0.16882797,-0.0004896186,-0.23502986,0.26427752,-0.13957392,-0.068892196,-0.10140826,-0.044858392,0.110115126,-0.1072869,0.0428978,-0.114720546,-0.5465264,0.1347617,0.20291571,-0.35532808,-0.16242313,-0.08037998,0.097539045,-0.17488647,0.28928712,0.033218864,-0.012355738,0.1834343,0.15681599,0.13433896,0.22753555,0.27876282,0.48511136,0.34599346
이번 면접도 실패야. 언제쯤 취직할 수 있을까. [SEP] 취직으로 걱정이시군요. [SEP] 남들은 다 취직해서 이제 결혼도 한다는데 난 이런 걱정이나 하고 있다니. 나 자신에게 너무 실망스러워. [SEP] 취업하신 분들을 보며 스스로 실망하셨군요.,E21,Pro_05352,Pro_05352_00024,Pro_05352,-0.020754237,-0.2088749,-0.2803991,-0.3113869,0.16453597,0.059914526,-0.15389284,-0.022752756,0.040837772,0.26527232,0.04166794,-0.15470195,-0.11294785,-0.08796959,-0.12477549,-0.0036791656,-0.08888998,-0.24669822,-0.20638828,0.13502066,-0.003090383,0.024094885,-0.09579604,-0.11114924,-0.12719795,-0.08358196,-0.32598862,0.19719864,-0.24582408,0.21854073,-0.2836684,-0.060498223,-0.19751905,-0.0036690212,0.07149077,0.36658916,0.053486027,0.08613119,-0.15412734,0.025024911,-0.2366774,0.24628156,-0.11038966,-0.076772295,-0.100400105,-0.024295993,0.06814051,-0.091149546,0.06296771,-0.09535407,-0.5300131,0.13478927,0.25343794,-0.38319957,-0.10595348,-0.022360757,0.13772847,-0.18649618,0.25926763,0.012344507,-0.0120547945,0.23844142,0.15595004,0.1374637,0.12860078,0.2542577,0.4874262,0.35393804
새로 취업한 회사가 처음에는 좋았는데 갈수록 별로야. [SEP] 새로 취직하신 회사가 만족스럽지 않으신가 봐요. [SEP] 회사 일이나 사람이나 전체적으로 정말 실망스러워. [SEP] 회사의 전체적인 부분에서 크게 실망하신 것 같아요.,E21,Pro_05352,Pro_05352_00011,Pro_05352,-0.014351761,-0.20513172,-0.2836375,-0.33113748,0.17476982,0.052747242,-0.14807439,-0.012147802,0.040797323,0.2696553,0.05175349,-0.14327897,-0.11245695,-0.093539536,-0.13253744,-0.018143268,-0.08796922,-0.23927926,-0.20272969,0.15169553,0.0092666065,0.025877522,-0.09901506,-0.0926562,-0.1232841,-0.07656273,-0.32093355,0.20415571,-0.24109635,0.20787294,-0.28725713,-0.060926624,-0.18981339,0.017571004,0.06975827,0.36980563,0.0443353,0.08642462,-0.15418047,0.03191552,-0.24330704,0.24432871,-0.10535258,-0.08217339,-0.102095254,-0.019902645,0.059584893,-0.08770041,0.067127384,-0.09196155,-0.5326082,0.13850312,0.27055752,-0.393411,-0.091989756,-0.010232799,0.15139131,-0.19263892,0.2536634,0.005390536,-0.011125199,0.25414494,0.15714318,0.14163618,0.10413206,0.25329444,0.49220175,0.36369392
날 면접에서 떨어뜨린 회사에서 만드는 물건은 사지도 않을 거야. 정말 화가 나. [SEP] 면접에서 탈락한 회사에 대해 불편한 마음이 있으시군요. 특별한 일이 있으신 건가요? [SEP] 인재를 못 알아본 그 회사가 나쁜 거야. 분명 그 회사 물건도 좋지 못할 것 같아. [SEP] 인재를 못 알아보는 회사에 부정적인 감정이 생겼군요.,E15,Pro_05346,Pro_05346_00009,Pro_05346,-0.0140904775,-0.25915873,-0.28381565,-0.31632066,0.17630494,0.08449345,-0.18325643,-0.037078552,0.052407812,0.2783137,0.03885059,-0.17844963,-0.11661368,-0.10194147,-0.145389,0.022588735,-0.121867724,-0.27521542,-0.21268341,0.13126914,0.0073843263,0.012167773,-0.08528515,-0.1584565,-0.17103656,-0.11967591,-0.33867744,0.18360312,-0.28491437,0.24551265,-0.32029575,-0.060782604,-0.21893997,2.9588118e-05,0.07049464,0.37519425,0.07996706,0.096728295,-0.1546807,0.013898692,-0.24789351,0.2623199,-0.11240227,-0.06173292,-0.08910056,-0.015337468,0.065595314,-0.10938944,0.087252825,-0.10017457,-0.55284774,0.11237112,0.25472647,-0.41366976,-0.13735154,-0.008341905,0.14454484,-0.18576692,0.28667247,0.02607062,-0.03392165,0.26104915,0.16659692,0.12860316,0.15181859,0.24855101,0.54439044,0.34354025
현 직장에서 여성 직원이라는 이유만으로 연봉을 올려주지 않겠대. [SEP] 연봉 미인상의 이유가 불합리해서 회사의 의도가 악의적이라고 느끼겠어요. [SEP] 응. 미혼일 경우에도 그렇지만 기혼자에게는 또 더 심한 것 같아. [SEP] 여성이라는 이유만으로 악의적인 차별을 받아야 한다니. 일을 계속해야 할지 고민스러우시겠어요.,E15,Pro_05346,Pro_05346_00044,Pro_05346,-0.02256846,-0.20304462,-0.28146803,-0.32255253,0.16668436,0.057405587,-0.14316477,-0.015509238,0.039795004,0.26606995,0.05109876,-0.14520136,-0.1093121,-0.08919316,-0.12406584,-0.010013995,-0.08275796,-0.24039064,-0.2007061,0.14058268,0.001719827,0.029863471,-0.09574701,-0.09298041,-0.115604825,-0.07472837,-0.32298464,0.20501569,-0.2373126,0.20764664,-0.2837367,-0.06596748,-0.19234876,0.004974744,0.0706901,0.36610517,0.04040226,0.08908961,-0.1523566,0.028032556,-0.23839349,0.23955786,-0.11032433,-0.08707581,-0.10024156,-0.025870582,0.06560453,-0.08589694,0.0636748,-0.09453439,-0.52672917,0.1382385,0.25998223,-0.38139832,-0.0885083,-0.015439092,0.13822322,-0.19155462,0.2536644,0.00827458,-0.0083825225,0.24385518,0.1579171,0.14161325,0.11096114,0.2625203,0.48107406,0.35508582
나는 어릴 때부터 명확하게 한 가지 분야의 진로만을 설정해왔고 지금도 이 분야의 직장에 취업하기 위해 노력하고 있어. [SEP] 어릴 때부터 지금까지 명확한 목표가 있고 준비 중이라니 멋진 것 같아요. [SEP] 하지만 취업준비 기간이 길어질수록 최근 들어 이 분야에 대해 부정적인 감정이 들기 시작해서 걱정이야. [SEP] 오랜 취업 준비로 많이 지치신 것 같아요.,E15,Pro_05346,Pro_05346_00006,Pro_05346,-0.041442044,-0.22054732,-0.28207776,-0.30630285,0.15395133,0.08060362,-0.15115197,-0.03201742,0.042234503,0.27068484,0.049058035,-0.16475606,-0.11090318,-0.0789218,-0.109488524,0.021174286,-0.0867165,-0.26473388,-0.2079806,0.1101033,-0.017924152,0.033603564,-0.08675989,-0.120927356,-0.11564789,-0.083393574,-0.3457869,0.20773542,-0.24919212,0.22712152,-0.292091,-0.08019434,-0.21561246,-0.032996,0.0774417,0.37263483,0.044430472,0.09569682,-0.15752673,0.012547545,-0.24324544,0.24337561,-0.12979506,-0.09594856,-0.09541251,-0.039061956,0.08685433,-0.092976816,0.06174073,-0.10725972,-0.53813237,0.13516577,0.23902604,-0.37040675,-0.10311802,-0.033639714,0.11388783,-0.19288689,0.27272195,0.01991632,-0.010032611,0.22704965,0.16634898,0.14342691,0.14992017,0.2920081,0.48778132,0.34536815
